MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.093996530956767174, -0.056404366810862722, -0.045786983737682772, -0.011766878485061654, -0.029452431177276681, -0.045025716016931824, -0.062551636069144573, -0.049834007243550943, -0.030797923571729408, -0.048130350614464794, -0.040434584076742532, -0.03141641128553499]	0.094	100.914	F#	42	6	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.766
[0.19739865603208723, -0.039034436728968371, -0.0059765429570801535, 0.013956160166829448, -0.037740149170513465, -0.028922552644272299, -0.074386081907116583, -0.056196228535309437, -0.053376485750366826, -0.023915791360829598, -0.063698436275796078, -0.10504295706666097]	0.389	101.053	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.477
[0.179256611522566, -0.10650207269988669, -0.066497855430309519, -0.029992648731732664, 0.0010203510737799221, -0.092779475904154141, -0.012151175844745796, -0.072144983084034844, -0.075213679940119793, 0.028626802153230851, 0.021980817417955982, -0.092234790660057644]	0.124	101.100	E	64	4	4	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.468
[0.071275667477466567, -0.10215452040715689, -0.13741155947629216, 0.035520451848737998, 0.0070662017714714911, -0.038562222881707055, 0.0017494534625263907, -0.023730024971797655, 0.0055672230453333417, -0.016253680977358135, -0.068862210760244472, -0.089110971469160485]	0.165	101.402	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.341
[0.012242939721766145, -0.22525507703978148, -0.25478204372227475, -0.022200300703623742, -0.035592771350170194, -0.073293767402651713, -0.028700716607615875, -0.091651801051784013, -0.010361924306132288, -0.025934204825469657, 0.011708367285984121, 0.0049491543186035523]	0.130	101.587	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.355
[0.33869161503948259, -0.20563032226270248, -0.16127846392841633, -0.071154558907217474, 0.098073868460878191, -0.0053870306913565719, 0.093293082029603194, 0.057255444269201407, -0.043325253139763237, -0.04727401201149585, -0.15502084270246577, -0.061606073853445131]	0.060	101.773	G	55	7	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.556
[0.20269863189320064, -0.17585314239518535, -0.1932336534631654, 0.0033366833827619493, 0.01778578208277902, -0.064540590144934781, 0.13661384542395383, -0.0046165693544880908, 0.017878470957562835, 0.012803478681858002, -0.083329914775859215, -0.086379203563048096]	0.095	101.820	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.446
[0.050213057005585274, -0.13102967192663187, -0.076871836286770454, -0.028102773518286557, 0.035885612515456862, -0.01692176885398072, 0.049056991155048496, -0.029921997017779131, 0.014634234975717466, 0.024918091888356864, -0.016304602041792685, -0.032096571006392634]	0.096	101.912	A	57	9	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.210
[0.082700702412766752, 0.008911862243516316, -0.0070361523185342436, 0.025023100338969758, 0.024063206759599835, -0.016984948988114902, -0.038868327363711763, -0.014644284796555928, 0.028030704034437373, 0.036438490870646177, 0.015497577225189994, 0.011954654463869185]	0.116	102.679	E	64	4	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.782
[0.10368044222007346, 0.050446816929660514, 0.03650265097733825, 0.0060430921427039284, 0.060563227223683833, 0.013634368530206593, -0.047761873728602168, -0.044542413266929232, 0.090132907284052335, 0.085211434198691441, 0.027226081190616414, -0.012606884955088587]	0.091	102.795	A	33	9	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.726
[0.21974897985523842, -0.0081741548534491996, -0.072282457591241189, 0.070415042156960359, -0.0087899624541175232, 0.0030687867882028623, 0.057485058348907214, -0.064966990085309553, 0.083850448165659383, 0.049865226644840922, 0.019077793561120573, -0.094573354875293003]	0.140	102.888	A#	34	10	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.638
[0.14740393208079425, -0.060982929003288139, 0.0037730257390389786, 0.06168705078790656, -0.0016294343444983033, -0.054659974849788323, 0.057594826656250007, -0.098469594185147863, 0.036332178158652986, 0.0043679632672311173, 0.068139068840735825, -0.034236992629840209]	0.105	102.957	F	65	5	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.638
[0.02019990900250658, -0.12766879508477899, 0.028230978539362617, 0.12694182214935956, 0.033559926107467782, 0.020970034092691776, 0.032152468913207249, 0.016989730348120843, -0.0065144868712875472, 0.0040714814281051486, 0.049002101744564611, 0.020706090092966679]	0.067	103.259	D#	63	3	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.805
[-0.003632786421560689, -0.11069665180318232, 0.010127708046828585, 0.021342308721770849, 0.012508562271757794, 0.022643203962716386, 0.077014267997518204, -0.033200140226642964, -0.055429408030458309, -0.0034689973029994993, 0.053104276538366739, 0.0054159912109543349]	0.167	103.352	C#	61	1	4	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.564
[0.087583631319029936, -0.13790844935472271, -0.013813545100037799, -0.0034050480300782224, 0.010816713883945965, 0.074475597614195296, 0.028419080487922053, -0.037316184247013565, -0.018417041172979914, -0.0050674824761741651, -3.5548073454044647e-06, 0.053961641590186502]	0.106	103.584	A	57	9	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.546
[0.13149070777178665, -0.1500456557314104, -0.1199837561808583, 0.027253461160975007, 0.066334278731169344, 0.069939276876631026, 0.057654187905671339, 0.050894251148687619, 0.0059394639467539269, 0.048594204117513515, 0.044585069081031173, 0.017691936699357289]	0.069	103.724	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.514
[0.012749946863498538, -0.11514860722595947, -0.087020892077261769, 0.026399674102344676, 0.078000107617909181, 0.060915780086485127, 0.025339719102388133, 0.0070265397364933551, 0.082437537445151143, 0.078777217155965099, -0.018891475448684764, 0.013045553829257274]	0.139	103.933	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.372
[-0.019752322049643792, -0.12642018728411933, -0.0059426680360418474, -0.0016444274441748089, 0.046146211350262527, 0.028509265868697529, 0.0099257650882077619, 0.016698422937895103, 0.054613414158249059, 0.027945476468963275, -0.019904898258591413, -0.037578132230606826]	0.150	104.025	D	62	2	4	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.630
[-0.027798582266789901, -0.16185645493289125, 0.046670510341076624, 0.052959529616204142, 0.018014043137835421, 0.07506991612544249, -0.02506860504470914, -0.013267280935648832, 0.040491792410601635, 0.018307534828158608, 0.019442762347919838, -0.042886594503309866]	0.153	104.165	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.744
[0.17336833304570376, 0.025894247864749878, 0.025318625133193599, 0.056717294872127282, -0.039727507076751413, -0.077397241646883302, -0.021657421857472089, -0.017740805683097233, -0.041145665489079011, 0.028307597456722993, 0.0090205392630816877, 0.048238817943487895]	0.102	104.443	G	67	7	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.595
[0.025461645745696922, 0.030105228500788606, 0.050034751361526672, 0.042975315661353708, 0.018074008404074655, -0.0096614471802862704, -0.012035254293205559, 0.00091319046180438448, 0.022086519281354151, 0.048738291526668101, 0.034486887281360366, 0.0077922032466734891]	0.091	104.490	A	33	9	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.825
[-0.010982766991856399, 0.00081355439436249163, 0.080910132636563104, 0.022150063494666871, 0.021894312394003065, 0.039740938215063422, 0.022316925203577871, -0.023340838458870691, -0.016211654264481394, 0.039502031970636758, 0.02153746187657184, -0.011198471186381374]	0.073	104.792	B	35	11	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.621
[0.0060884560598442007, -0.063774389327778153, 0.049928149696873363, 0.044828248404839684, 0.054469363398403886, -0.00028742549452876669, 0.042599140753757127, -0.050505107907820625, 0.055287552204593665, 0.032048586880895624, 0.043919654850655021, -0.025784007588827748]	0.118	104.954	G	67	7	4	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.521
[0.042043552628848749, -0.094128602600648065, -0.044034658882169585, 0.075390794462049798, 0.0030096857506033835, 0.0001769074479566406, 0.05237633198579493, -0.067346228494033961, 0.0047597105351781209, 0.0041026046832567985, 0.019885069953905522, 0.02326140212020773]	0.154	105.163	G	79	7	5	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.452
[0.036834368693392926, -0.089698343719252172, -0.066044091372715635, 0.12401975317163146, 0.039040849247416659, 0.016390951398512058, -0.0013475485275976961, -0.039288379008229006, -0.0015028034640856452, -0.037268033903687027, 0.01815227177179167, -0.029657481566362862]	0.084	105.372	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.612
[0.066003014701971438, -0.093065201715652149, -0.022293777417956104, 0.10149676618129364, 0.072137982271396117, 0.061408081917961738, -0.0031239746679843231, 0.012939791535433613, 0.024508674488667601, 0.021214965071081837, 0.021709764440871564, 0.022910700741464462]	0.070	105.535	D	62	2	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.479
[0.16438560309523212, -0.21155058714592179, -0.076959247391356719, 0.024904281292687017, 0.069620211077931274, 0.0047134018083480099, -0.019888943586145961, 0.012057530642446147, 0.01001963769498748, 0.010227749979472078, 0.030744174078458208, 0.021476569846975758]	0.067	105.628	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.410
[0.079703736999527985, -0.029474316608535587, 0.0041648738891058718, 0.011151483527191827, 0.026069495944886761, -0.0051730711161781379, -0.0054687634923295545, -0.00011329654420274596, -0.047051745023103789, 0.021847704224977851, -0.016858171571103916, -0.0088325755053594683]	0.071	105.837	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.269
[-0.0014677001905438996, -0.038969706474964463, 0.04490292973810163, 0.018816374286110726, -0.025298804559664097, 0.013524664132831847, 0.031326019748349795, 0.049037045622845617, 0.0066973079047712462, -0.0027671803535639118, -0.035932034474694383, -0.017200461186073396]	0.137	106.255	A	81	9	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.791
[-0.0055841563171159176, -0.040145141025561507, 0.066452066418432085, 0.071296562272690642, -0.0043713360894489222, -0.013870791940842501, 0.0080106032408276892, -0.03553150124810886, 0.011567950139759538, -0.022974357078433989, -0.072079809565662165, -0.0045220082366456502]	0.135	106.371	A	81	9	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.649
[0.081871191340890478, -0.0073779346069750276, 0.033190085702886264, 0.044167169986063647, 0.021560752560779935, -0.048072564662343227, -0.00096363430827522414, -0.019791553603299556, 0.050513369014018775, 0.0097376825165058824, -0.0016180407361072763, -0.099712288704369795]	0.124	106.463	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.674
[0.038578252643335677, -0.067780855475225693, 0.0046711588721167147, 0.066344048691225371, 0.051578141656727139, -0.0031417173506148028, -0.10497854909334071, 0.017047151060220284, 0.023090797618283202, 0.0056049441858173421, -0.087252380649402411, 0.0017702936758845415]	0.183	106.580	A	69	9	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.598
[0.026403124062625957, -0.027243589853322842, -0.029967392123656948, 0.060639689232732524, 0.039235645135805859, -0.061399254914361059, -0.0049103388098264283, -0.046635022517075762, 0.036494153838253232, -0.034225232871527615, -0.034371401323908812, -0.0090809601710921308]	0.145	106.672	D	38	2	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.300
[0.10948525276609405, -0.097400716019156855, -0.096346458013643277, 0.043164747061403039, 0.0019295460536961451, -0.050527350113876338, -0.0084968890174538011, -0.0050595412136825689, 0.007571033508264006, -0.0092685373457763939, -0.03335494120786605, -0.038375454298781135]	0.111	106.951	G#	68	8	4	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.789
[0.098470984428854602, -0.20359973866944003, -0.10520440004378483, -0.044739138014642126, -0.0046309439937167263, -0.046956061546628472, -0.071567184161828376, -0.032085979441967255, 0.019279905140980519, 0.0013702478848025561, -0.080495092706711763, -0.05980545761692866]	0.088	107.114	A	69	9	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.811
[0.077449873821908682, -0.20453676979610405, -0.042781535756009986, 0.0091822178536049917, -0.0066772998164908431, -0.029551465294774742, -0.057659536138583128, 0.017692031658246572, 0.023065973726092259, -0.053109408831428097, -0.02542457502672197, -0.050686915331805804]	0.086	107.276	A	69	9	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.663
[-0.0028872558537455825, -0.16238961123750684, -0.13275415677682953, -0.033897070739761857, -0.019996100875311715, -0.063347931394106549, -0.012387800330056939, -0.0041758692591394092, -0.0084151625334064027, -0.030342206986834496, -0.0020986939105091529, -0.060541528096219134]	0.072	107.439	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.534
[-0.055548988822901157, -0.19626100835052912, -0.11346005538379925, -0.017167463134218911, -0.049575059754155874, -0.047288973519456899, -0.072524628439987748, -0.016794278459092638, 0.012209861363409806, 0.0060688735096654676, -0.018624208532213388, -0.072255277994163716]	0.105	107.555	G	67	7	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.490
[-0.026076194531745041, -0.067658213729473865, -0.11563890596169593, -0.056309513715663437, 0.0043084126394677428, -0.011505415581310968, -0.042140109708649287, -0.075132265805708684, 0.056042101075560763, 0.011054076019064657, -0.045085009223775972, -0.064784484958209682]	0.096	107.624	D	50	2	3	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.435
[0.12358568000095746, -0.093903932026697487, -0.051582626399351905, -0.020718300867596177, 0.017530355334437402, -0.029669706724357002, -0.015552961974377126, -0.052869942522987289, 0.059523175401100747, 0.021596999115122258, 0.0019088688853780502, -0.035688368998813481]	0.083	107.810	A	57	9	3	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.353
[0.15440267627558626, -0.068344095901214666, 0.0069770509288743917, 0.041621023490784899, -0.0029852148576813, -0.05687973622777532, -0.069527588173841484, -0.05486289433887287, -0.010647963948658579, -0.015478669843117118, -0.0034118953893109033, -0.054534084011586714]	0.090	107.996	F	41	5	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.681
[0.060718803580716116, -0.069834680494532536, -0.0019491572302068824, -0.00064295406269958223, -0.019347453793273846, -0.03614371692774624, -0.051872349703686142, -0.00058881976862979336, 0.0022422407884287779, -0.04389895248900786, -0.074149056201105151, -0.05126358363901521]	0.391	108.275	F	41	5	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.368
[0.12059858329411959, -0.13849589381074198, -0.034594608435440904, -0.030325368872099429, -0.096351648789444688, -0.076440988455690681, -0.051587548096667789, -0.018486994930237057, 0.041075455526511019, 0.0075104719305986401, -0.078032745687219768, -0.030911929354716192]	0.143	108.484	G	67	7	4	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.504
[0.078876599271492279, -0.091131846314519205, -0.12112031748917547, -0.00708962855909005, -0.014354475345496743, 0.0087003441850869966, -0.043442259235309089, -0.04296349737612358, 0.0028496215474993242, -0.02234910619923625, -0.06718805952570911, -0.013971109423026295]	0.493	108.623	G	55	7	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.229
[0.032348399705249782, -0.1943249857706377, -0.13645814214224161, -0.01554845550310403, -0.047579381979448498, -0.009683099677740177, -0.012899326259872855, -0.067996015768345769, -0.023382574980972154, -0.016060969635687986, -0.027787428246588353, -0.045642380032007074]	0.295	108.832	F	53	5	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.540
[-0.034072052083551831, -0.14482346369515542, -0.14844899352832172, -0.092318756447763342, 0.0064172811132729851, 0.0068244445805614781, -0.046353139280374198, 0.00053124994285216475, 0.012717493910794218, 0.020749358612073426, -0.049582265587693845, -0.017820932117313504]	0.074	108.948	F	53	5	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.687
[-0.036255327220499504, -0.1614860601555046, -0.13057932237937364, -0.017753847992413318, -0.022568594205251747, -0.039664871772246126, -0.020980855864465707, -0.016168985500363667, 0.037520534993766057, 0.026644613498684987, -0.010103060932443965, -0.031112723138500605]	0.502	109.180	G	55	7	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.346
[0.015412555042817395, -0.23856393734355516, -0.15232526481837178, -0.05539855245712963, 0.013985894391784362, -0.073808401900219367, 0.038257423602675804, -0.047880182496102042, 0.017145111418292638, -0.019131429244905004, 0.059185189842040561, -0.027273225461123079]	0.077	109.366	G	55	7	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.585
[0.1052275363970915, -0.057975828374545256, -0.025427707405452898, -0.0013856264892702567, 0.0038191704541385299, -0.0061984185495385525, -0.012979480370410367, -0.033566061658773599, -0.063117953310706645, 0.02482779118544368, 0.0049595695577541298, -0.013487157205030798]	0.127	109.575	D	74	2	5	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.544
[0.050572380906317334, -0.022921335874881082, -0.018217104456144134, -0.0085758316796957258, -0.0044241796131026323, 0.016261257844771268, -0.005552150839407825, -0.065255695952930945, -0.03157480182241635, -0.028834553322962669, 0.0084549608680429076, -0.0083961196057254391]	0.078	109.830	D#	39	3	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.592
[0.33711988313560587, -0.16726406744276234, -0.067848586958778781, 0.023079600541479419, -0.0032085538611834157, -0.0022676348961384965, -0.044999637176370594, -0.12996563383799903, 0.043569238799303044, -0.045995516950496501, -0.0073380786066769539, 0.0065451513752740071]	0.060	109.970	A#	46	10	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.608
[0.25911749776159843, -0.018657205102644289, -0.020486024233083849, 0.036313659013617446, 0.046853856360434987, 0.0060565954275925591, -0.077033267885727424, -0.10573321588228821, -0.019966024575230182, 0.012050536807007376, 0.0030073286038669943, -0.034458201268625942]	0.054	110.109	C	36	0	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.616
[0.11868040583345678, -0.083315463631685086, -0.086931877143713768, 0.010501023182404246, 0.036713383308862535, 0.044288096453527291, -0.01775102457957152, -0.061955476096512051, -0.045609071363620919, 0.01949500361746296, -0.0049143640667406729, -0.071670066227458931]	0.064	110.155	D#	39	3	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.373
[0.20766642767804044, -0.071995892702897385, -0.12341412540621351, 0.053563890715823313, 0.0056767858092954867, -0.018110337148381409, 0.013410566901682614, -0.15664864114311094, 0.036689104818570295, 0.013179873128617374, -0.05104088502255983, 0.012415643584682348]	0.451	110.481	D#	39	3	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.226
[0.22402772946038024, -0.017094401482622954, -0.04634712699707471, 0.059474777667618973, 0.038951115747495511, 0.047403671629636115, 0.017083385778362485, -0.045835052496174158, -0.031974953894523379, -0.040086065710612143, -0.027603662229750053, -0.06589480912958802]	0.071	110.643	C	36	0	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.789
[0.21342827599846143, -0.050138105867100706, -0.035606063972744288, 0.039865677979141499, 0.050769833160880941, 0.017009169254703957, 0.026823135227829732, -0.03180942983619009, -0.00097128337685406139, -0.019676470188910677, -0.027508883410944505, -0.090006565208883366]	0.048	110.736	D#	39	3	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.656
[0.11686953681843773, -0.030799956624678118, -0.06924727950272451, 0.00024409357069649442, 0.018824724698382738, -0.015548864558280001, -0.018909408245710926, -0.018862087359508003, -0.024486123663608996, -0.019194812335638006, -0.027101253688226794, -0.021435025899902638]	0.053	110.968	D	62	2	4	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.490
[0.34100005855180421, -0.046140884712132131, -0.13513780145222548, 0.042540320932239743, 0.063117797304908727, -0.0086888924676200435, -0.016445889058441153, -0.038553141845618491, -0.082095252423680695, -0.025242679060465227, 0.025073335378261535, -0.050720448601225307]	0.034	111.131	D#	39	3	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.499
[0.17378093941584952, 0.072326963333200142, -0.045531910520385216, -0.050914120479322075, 0.077013413675567521, 0.066303624657028257, -0.071167643665223476, -0.082371916582757818, -0.015881216225961, -0.0035734438937395949, -0.03848820215696451, 0.0063294914872522217]	0.033	111.270	D	38	2	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.487
[0.12449244168798761, -0.011001263310238841, -0.044988856044526716, -0.0018587507625152161, -0.0012436966902624833, -0.0085236924934515967, -0.018180229494416521, -0.027168295417039728, -0.0083871343998967555, -0.024049513613804144, 0.011862942269604453, -0.007029653528313513]	0.046	111.340	D#	39	3	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.468
[0.04318543777220156, -0.054265382311264265, -0.062763703580181199, 0.0027514822618867427, 0.040549888546362801, 0.041848920353301171, 0.029278681964187096, 0.0014824002590118576, -0.037365504485621238, -0.07014897694000069, -0.052518095775936864, -0.018645653697368703]	0.043	111.502	A#	58	10	3	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.350
[0.049475778430315608, -0.058167082935184071, -0.058603792448450702, -0.0023376857414829184, 0.035496159283768439, 0.020036966586761851, -0.015713256661418519, -0.03688246527078258, -0.02525054701969854, -0.013591166761262784, -0.03440263538863534, -0.030884886182389642]	0.043	111.642	A#	58	10	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.252
[0.073190984287848398, -0.014565465702239799, -0.062223540009149411, -0.036005625967511452, -0.00085471999781537274, 0.0068050459984351427, 0.0037462280057784518, 0.00054422805037503477, -0.02534591671823112, -0.055710229211880284, -0.068887011815231186, -0.041731473102149176]	0.037	111.943	G	55	7	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.693
[0.050391119412534241, -0.078662862640323197, -0.034363006814015988, 0.031689433960726744, -0.0096193526139623092, 0.020918590013426455, 0.037407430668875426, -0.037946906370737443, -0.041871297176918724, -0.014880257270415358, -0.039836360212015517, -0.050111025653840249]	0.045	112.152	G	55	7	3	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.471
[0.37498731416836667, -0.12139732429934416, -0.022198293719772055, -0.079272449988319921, -0.042364963406656408, 0.11743635648004253, -0.0064171421668626641, -0.18590742879550995, -0.16068729128407624, 0.05786511634511976, -0.014600955298901732, -0.010287268496020472]	0.132	112.454	A	81	9	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.631
[0.086353633735536423, -0.10659375114802336, -0.024106064025152779, 0.02353190354764971, 0.0066924574570133627, -0.0022071941441808409, 0.048595126663248694, -0.047726477793856692, -0.016405228088391326, -0.00106054125292306, -0.056317664022642447, -0.042577086260984713]	0.101	112.477	G	55	7	3	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.430
[-0.015867741042845423, -0.081642188312787453, -0.09628569815766666, -0.03628596227140448, 0.089106743928370966, -0.031167046504748264, 0.083210388250265083, -0.021822657994041924, -0.023963891007212336, -0.031373516100843567, -0.11364131259885961, -0.038228039283693858]	0.235	112.756	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.407
[0.12132739520868317, -0.052743283969383936, -0.084600032869104128, -0.075176364784303409, 0.050910906409631411, -0.084496501605003757, -0.011409676293179663, -0.050134179182014502, -0.028037458619884083, -0.0079957583558606486, 0.0082213032116171501, -0.01366900459908618]	0.182	112.849	D#	39	3	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.612
[0.09922692975917094, -0.043222297578764161, -0.02437715543280539, 0.0092061047660394451, -0.0013354422293149896, -0.12227779666983189, 0.0041694885208271425, -0.04094134891835674, -0.0046903878809124991, -0.0027944898755968496, -0.050046397825833019, -0.020354589962873496]	0.169	112.988	E	64	4	4	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.498
[0.1215699935365359, 0.00099877861460219951, -0.011764591576326694, 0.075808640059330246, 0.0077125118500174844, -0.016492650690865491, 0.0024702914779228002, -0.021530983004015625, -0.005997652033382316, -0.0022438274992277085, 0.0043009733977897287, -0.019537897244761911]	0.067	113.104	D#	51	3	3	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.452
[0.046392839306606821, 0.0067013303217530141, -0.050303013710525847, 0.057157980398944416, 0.039046141049755484, 0.019624821364748583, 0.015868997364924742, 0.016875159511781715, 0.088250329839012182, 0.016497017881771631, 0.026255527390532257, -0.022172522504616838]	0.109	113.337	A	45	9	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.579
[0.11987071336908869, 0.0054846785586210953, -0.081889335975450686, 0.067371050696694995, 0.02330409570925341, -0.088627710387786274, -0.018014281349091124, -0.10597775675021735, 0.025863816416843391, 0.025637711545121185, -0.027205101942329165, -0.06603634955115481]	0.126	113.453	F	65	5	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.635
[0.021172857537482059, -0.026918739792225185, 0.0045137000878328918, 0.050969509991579717, -0.0012881565378479792, 0.013767654409051986, -0.012243294320623328, -0.067992085480493333, -0.003162612674678344, 0.0522929440200968, -0.002105467560980331, -0.052154696760123416]	0.170	113.662	C#	37	1	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.430
[0.077368262650258493, -0.078484266919963311, -0.039173954631631654, 0.075018239729929992, 0.0068869612782958729, 0.010128129210921977, -0.027829988342051665, -0.070663057181004851, -0.037137797863306482, 0.060337196269648924, 0.048026881133338327, -0.12083066089629262]	0.099	113.847	E	64	4	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.563
