time	chordName	chordKey	chordMode	chordNotes
65.527	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
65.573	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
65.829	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
66.038	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
66.200	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
66.339	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
66.409	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
66.548	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
66.641	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
66.873	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
67.082	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
67.268	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
67.431	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
67.733	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
67.895	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
68.197	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
68.290	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
68.917	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
69.033	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
69.590	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
69.962	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
70.821	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
70.960	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
71.053	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
71.308	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
71.471	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
71.680	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
71.935	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
72.168	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
72.353	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
72.586	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
72.841	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
73.096	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
73.259	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
73.421	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
73.491	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
73.723	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
73.839	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
73.979	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
74.211	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
74.350	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
74.466	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
74.629	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
74.815	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
74.954	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
74.977	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
75.256	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
75.372	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
75.558	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
75.767	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
75.836	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
75.906	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
76.022	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
76.231	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
76.324	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
76.510	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
76.603	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
76.881	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
77.021	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
77.067	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
77.322	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
77.485	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
77.926	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
77.996	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
78.112	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
78.414	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
78.553	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
78.785	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
79.018	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
79.180	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
79.435	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
79.668	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
79.807	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
79.946	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
80.132	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
80.364	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
80.504	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
80.573	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
80.689	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
80.991	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
81.131	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
81.386	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
81.688	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
81.781	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
81.920	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
82.013	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
82.268	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
82.292	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
82.408	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
82.524	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
82.779	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
82.895	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
83.104	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
83.406	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
83.476	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
83.731	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
83.801	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
84.010	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
84.335	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
84.405	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
84.497	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
84.776	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
85.008	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
85.124	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
85.380	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
85.449	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
85.635	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
85.867	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
85.983	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
86.030	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
86.146	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
86.332	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
86.471	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
86.610	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
86.750	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
86.819	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
87.052	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
87.214	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
87.353	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
87.609	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
87.725	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
88.305	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
88.514	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
88.631	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
88.700	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
88.956	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
89.072	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
89.304	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
89.397	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
89.513	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
89.699	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
89.838	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
89.977	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
90.279	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
90.326	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
90.535	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
90.674	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
90.906	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
91.162	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
91.417	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
91.510	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
92.021	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
92.206	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
92.439	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
92.717	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
92.764	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
92.996	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
93.275	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
93.321	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
93.623	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
93.832	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
93.994	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
94.157	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
94.366	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
94.482	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]
94.691	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
94.900	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
95.132	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
95.179	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
95.411	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
95.597	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
95.666	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
95.945	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
96.154	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
96.293	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
96.502	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
96.688	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
96.943	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
97.176	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
97.454	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
97.710	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
97.849	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
98.267	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
98.360	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
98.499	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
98.615	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
98.708	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
98.871	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
99.033	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
99.219	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
99.312	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
99.474	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
99.660	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
99.730	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
99.915	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.008	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.055	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.287	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.473	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.705	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.751	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
100.914	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
101.053	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
101.100	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
101.402	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
101.587	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
101.773	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
101.820	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
101.912	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
102.679	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
102.795	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
102.888	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
102.957	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
103.259	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
103.352	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
103.584	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
103.724	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
103.933	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
104.025	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
104.165	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
104.443	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
104.490	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
104.792	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
104.954	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
105.163	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
105.372	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
105.535	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
105.628	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
105.837	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
106.255	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
106.371	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
106.463	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
106.580	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
106.672	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
106.951	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
107.114	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
107.276	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
107.439	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
107.555	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
107.624	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
107.810	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
107.996	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
108.275	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
108.484	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
108.623	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
108.832	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
108.948	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
109.180	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
109.366	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
109.575	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
109.830	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
109.970	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
110.109	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
110.155	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
110.481	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
110.643	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
110.736	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
110.968	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
111.131	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
111.270	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
111.340	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
111.502	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
111.642	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
111.943	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
112.152	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
112.454	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
112.477	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
112.756	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
112.849	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
112.988	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
113.104	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
113.337	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
113.453	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
113.662	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
113.847	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
113.987	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
114.173	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
114.405	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
114.544	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
114.637	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
114.730	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
114.823	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
115.078	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
115.217	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
115.310	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
115.519	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
115.751	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
115.891	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
115.960	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
116.100	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
116.634	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
116.680	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
116.959	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
117.029	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
117.145	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
117.307	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]
117.377	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
117.656	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
117.748	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
