time	chroma	timbre	dB
121.068	[0.323, 0.069, 1.0, 0.03, 0.091, 0.62, 0.101, 0.144, 0.051, 0.051, 0.648, 0.226]	[32.552, -66.605, -43.732, -28.739, 17.894, -16.512, -62.48, -0.66, 11.065, -25.637, -7.097, -1.997]	-29.650
121.411	[0.328, 0.052, 0.054, 0.03, 0.04, 0.127, 0.125, 0.165, 0.62, 0.637, 1.0, 0.064]	[34.21, 149.486, -31.967, -151.061, 6.124, 24.072, -55.891, 43.247, 66.206, -55.096, 17.187, -7.587]	-35.270
121.574	[0.293, 0.822, 1.0, 0.384, 0.098, 0.123, 0.067, 0.033, 0.562, 0.812, 0.188, 0.085]	[46.744, -19.12, 0.012, -62.077, 16.237, -6.359, -61.548, 19.155, 32.608, 26.673, 6.288, -24.133]	-24.763
121.760	[0.053, 0.227, 1.0, 0.043, 0.028, 0.096, 0.038, 0.037, 0.277, 0.689, 0.071, 0.014]	[45.148, 16.799, -51.574, 36.551, 24.509, -2.63, -70.64, -28.182, 40.179, 0.516, -47.024, -10.473]	-14.157
122.259	[0.253, 0.162, 0.625, 0.069, 0.093, 0.448, 0.347, 0.165, 0.645, 1.0, 0.07, 0.044]	[45.231, -36.534, 52.24, -35.3, 81.066, 44.958, 24.634, -22.032, 20.454, 35.063, 3.673, 11.514]	-25.268
122.822	[0.129, 0.17, 0.434, 0.031, 0.067, 0.317, 0.053, 0.045, 0.141, 1.0, 0.383, 0.03]	[43.969, -70.368, 34.083, -4.155, 91.498, -19.168, -6.824, 24.845, -0.742, -18.927, -19.483, 17.607]	-18.463
123.136	[0.224, 0.303, 0.809, 0.126, 0.074, 0.612, 0.204, 1.0, 0.209, 0.595, 0.081, 0.06]	[34.243, -158.449, -9.335, -39.812, 60.47, -30.942, -6.863, 15.909, 5.843, 6.22, 1.268, 23.8]	-28.610
123.327	[0.124, 0.047, 0.071, 0.024, 0.369, 1.0, 0.369, 0.286, 0.039, 0.054, 0.012, 0.021]	[43.137, -63.209, -61.21, 112.284, 41.156, -7.958, 10.161, -14.308, 34.326, 10.162, -52.873, 16.825]	-27.138
123.606	[0.235, 0.03, 0.095, 0.049, 0.376, 1.0, 0.157, 0.757, 0.12, 0.078, 0.021, 0.028]	[41.967, -19.883, 19.823, -84.925, 38.02, 59.877, 11.716, 14.948, 46.098, -36.054, 19.322, -16.989]	-29.180
123.982	[0.205, 0.034, 0.083, 0.028, 0.104, 0.742, 0.21, 1.0, 0.04, 0.068, 0.031, 0.062]	[45.247, 2.842, 45.148, -0.446, 57.135, -15.083, -9.744, 2.128, 28.112, 5.451, -21.599, 2.209]	-16.289
124.208	[0.321, 0.071, 0.054, 0.027, 0.187, 1.0, 0.432, 0.77, 0.109, 0.091, 0.058, 0.045]	[43.572, -56.841, -29.395, 78.422, 37.786, -13.335, -7.503, -9.869, 22.088, 16.791, -25.248, 6.592]	-23.330
124.678	[0.2, 0.196, 1.0, 0.058, 0.095, 0.828, 0.087, 0.434, 0.042, 0.098, 0.01, 0.02]	[37.275, -64.112, -23.862, -40.568, 8.138, -18.969, -48.795, -24.113, 5.59, -12.516, -13.765, 12.592]	-24.740
124.910	[0.054, 0.193, 1.0, 0.049, 0.065, 0.316, 0.103, 0.208, 0.031, 0.15, 0.022, 0.033]	[36.986, -51.011, -13.995, -36.411, 5.059, -18.297, -62.803, -3.787, -3.06, -13.139, -7.03, 2.304]	-24.406
125.153	[0.044, 0.043, 0.585, 1.0, 0.071, 0.102, 0.029, 0.016, 0.007, 0.021, 0.243, 0.059]	[35.368, -102.099, -80.164, -24.055, 5.12, -43.688, -26.911, -5.549, 2.295, 4.318, -21.567, 15.337]	-25.290
125.737	[0.043, 0.676, 1.0, 0.953, 0.246, 0.279, 0.031, 0.026, 0.01, 0.095, 0.527, 0.041]	[29.24, -166.884, -86.392, -58.126, 56.056, -42.149, -20.468, -0.891, -7.452, -8.381, 3.13, 1.778]	-32.175
126.007	[0.137, 0.122, 0.228, 1.0, 0.128, 0.247, 0.068, 0.349, 0.026, 0.027, 0.108, 0.134]	[32.337, -188.56, -90.091, -46.127, 19.101, -29.093, -19.984, -9.168, 10.367, 7.821, -7.323, 8.694]	-31.493
126.439	[0.058, 0.025, 0.169, 1.0, 0.312, 0.447, 0.032, 0.244, 0.047, 0.022, 0.056, 0.02]	[34.259, -61.534, -125.89, 6.057, 56.593, -5.08, -39.294, -78.383, 39.261, -10.458, -14.526, 11.575]	-32.740
126.684	[0.158, 0.062, 0.33, 1.0, 0.166, 0.234, 0.052, 0.108, 0.019, 0.073, 0.433, 0.212]	[29.318, -174.896, -80.916, -22.86, 42.974, -13.561, -14.221, -15.989, 16.496, -21.796, -20.958, 8.775]	-32.828
127.320	[0.059, 0.017, 0.145, 1.0, 0.129, 0.062, 0.053, 0.106, 0.03, 0.017, 0.131, 0.118]	[29.313, -183.91, -123.92, -26.524, 16.115, -31.854, -6.954, -1.176, 6.819, 0.673, -1.901, -1.036]	-35.972
127.752	[0.175, 0.055, 0.293, 1.0, 0.393, 0.292, 0.035, 0.105, 0.023, 0.104, 0.556, 0.198]	[29.007, -176.703, -70.854, -123.291, 6.71, -31.362, 0.153, 25.299, 15.907, 7.505, 19.272, -4.772]	-36.398
128.013	[0.039, 0.019, 0.338, 1.0, 0.116, 0.358, 0.047, 0.313, 0.025, 0.035, 0.275, 0.047]	[33.83, -114.553, -76.929, -22.717, 13.54, -17.922, -28.117, -17.78, 9.964, -5.568, -12.561, 8.359]	-28.063
128.460	[0.655, 0.583, 0.614, 0.814, 0.352, 1.0, 0.202, 0.143, 0.16, 0.088, 0.111, 0.401]	[31.713, -87.917, -26.77, -140.511, 31.124, -18.317, -56.556, 59.765, 49.248, -18.179, 21.861, -0.099]	-33.441
128.651	[0.083, 0.335, 1.0, 0.139, 0.384, 0.573, 0.075, 0.19, 0.044, 0.451, 0.189, 0.055]	[38.195, -51.099, -63.391, -83.92, 11.726, 10.803, -29.853, -53.866, 35.018, 11.086, -20.319, 8.189]	-26.711
129.058	[0.192, 0.894, 0.177, 0.319, 1.0, 0.255, 0.071, 0.165, 0.014, 0.015, 0.031, 0.016]	[39.429, -143.473, -45.166, -43.426, 58.339, -40.465, -37.785, -5.02, -6.642, -4.965, -0.704, 14.085]	-22.401
129.231	[0.209, 0.657, 1.0, 0.163, 0.06, 0.1, 0.038, 0.05, 0.014, 0.028, 0.014, 0.006]	[40.592, -66.999, -51.642, -48.15, 49.273, -30.809, -49.179, -12.022, 35.274, -4.416, 12.041, 33.698]	-22.068
129.380	[0.271, 0.578, 1.0, 0.119, 0.094, 0.27, 0.069, 0.059, 0.021, 0.029, 0.043, 0.009]	[40.961, -63.999, -33.127, -61.502, 79.988, -40.883, -41.115, -15.985, 48.659, 12.155, 2.506, 28.495]	-20.699
129.496	[0.179, 0.424, 1.0, 0.243, 0.053, 0.175, 0.121, 0.104, 0.129, 0.425, 0.092, 0.032]	[44.516, -64.233, 0.846, -49.294, 69.88, -46.41, -13.552, 10.668, 28.563, 18.729, 13.417, 2.054]	-19.085
129.631	[0.167, 0.1, 1.0, 0.328, 0.186, 0.433, 0.182, 0.24, 0.043, 0.364, 0.063, 0.038]	[43.939, -45.686, -17.169, 25.779, 57.699, -28.116, -30.307, 3.41, 31.145, 7.53, -45.064, 29.785]	-14.870
130.300	[0.698, 0.527, 0.849, 0.472, 1.0, 0.237, 0.133, 0.238, 0.112, 0.229, 0.096, 0.444]	[44.732, -42.387, 10.524, -13.223, 68.96, -28.988, 3.882, -8.236, 44.041, 18.529, 19.085, 10.2]	-25.870
130.409	[0.18, 0.022, 0.11, 0.078, 0.634, 1.0, 0.234, 0.215, 0.035, 0.062, 0.049, 0.121]	[46.206, -34.536, 28.552, -28.474, 35.387, -46.019, 40.407, 17.481, 30.996, 20.663, 0.856, 24.251]	-15.935
130.810	[0.173, 0.021, 0.081, 0.063, 0.636, 1.0, 0.113, 0.224, 0.03, 0.064, 0.031, 0.152]	[45.747, 11.343, 30.09, 16.63, 49.747, -52.913, 9.055, -9.273, 34.361, 16.506, -10.294, 31.575]	-14.022
131.338	[0.205, 0.032, 0.113, 0.244, 0.696, 1.0, 0.261, 0.535, 0.112, 0.147, 0.054, 0.056]	[41.35, -60.848, -34.26, 5.251, 38.703, -29.401, -32.416, -5.185, 45.028, 15.726, -39.143, 9.3]	-17.794
131.704	[0.418, 0.116, 0.236, 0.12, 0.151, 0.805, 0.11, 1.0, 0.173, 0.197, 0.069, 0.102]	[31.407, -68.84, -50.617, -12.552, 32.026, -28.52, -39.343, -11.539, 32.462, -10.43, -19.234, 12.933]	-29.146
132.069	[0.284, 0.13, 0.187, 0.182, 0.397, 1.0, 0.799, 0.814, 0.327, 0.166, 0.203, 0.16]	[35.298, 139.452, -94.0, -80.794, 86.086, -19.313, -41.619, -2.503, 69.074, -29.171, 28.006, 17.399]	-33.642
132.168	[0.041, 0.013, 0.035, 0.034, 0.165, 0.166, 0.028, 0.024, 0.025, 1.0, 0.111, 0.021]	[40.076, -37.589, -42.682, -4.264, 30.734, 9.798, -25.028, -9.708, 15.537, 10.283, -48.193, 15.327]	-25.294
133.090	[0.37, 0.04, 1.0, 0.423, 0.182, 0.11, 0.088, 0.327, 0.223, 0.815, 0.184, 0.029]	[38.06, -130.715, -22.526, -38.584, 48.725, 2.132, -21.317, -1.425, 19.354, 5.372, -21.973, 12.237]	-28.376
133.503	[0.081, 0.029, 0.267, 0.111, 1.0, 0.85, 0.051, 0.243, 0.067, 0.124, 0.025, 0.076]	[40.466, -59.834, 36.571, -78.0, 27.023, 29.165, -17.983, -18.491, 0.16, 3.514, 15.826, -7.166]	-29.157
133.776	[0.073, 0.025, 0.16, 0.092, 1.0, 0.071, 0.047, 0.052, 0.066, 0.089, 0.029, 0.067]	[45.08, 8.421, 22.403, -44.362, 30.308, -21.204, -63.759, 15.692, 25.594, -13.708, 9.288, -13.862]	-18.203
133.962	[0.017, 0.004, 0.022, 0.043, 0.117, 0.035, 0.011, 0.011, 0.011, 0.141, 1.0, 0.044]	[43.561, 18.66, -61.515, 19.978, 14.795, -9.825, -48.669, -20.672, 44.957, 5.675, -54.422, -3.249]	-16.124
134.832	[0.096, 0.023, 0.533, 0.022, 0.023, 0.441, 0.074, 0.044, 0.028, 0.225, 1.0, 0.035]	[33.99, -144.77, -45.996, -9.679, 28.001, -17.517, -44.024, 1.277, 5.206, 24.958, -0.534, 5.593]	-28.808
135.667	[0.418, 0.879, 1.0, 0.705, 0.349, 0.115, 0.07, 0.042, 0.229, 0.422, 0.257, 0.185]	[34.297, -89.047, 3.329, -239.522, 38.085, -17.079, 6.323, 20.678, 13.098, 11.698, 67.067, 12.151]	-36.825
135.866	[0.17, 0.146, 1.0, 0.184, 0.336, 0.514, 0.048, 0.02, 0.034, 0.199, 0.039, 0.069]	[47.488, -13.032, 11.338, -7.226, 54.762, -26.962, -4.753, 10.04, 22.223, 9.19, -19.332, 29.534]	-13.200
136.574	[0.229, 0.267, 1.0, 0.164, 0.11, 0.719, 0.264, 0.079, 0.034, 0.449, 0.043, 0.048]	[42.856, -1.739, -42.148, -3.954, 36.735, -9.802, -3.788, -55.405, -18.019, 37.974, -19.07, 33.223]	-19.768
136.875	[0.171, 0.11, 0.702, 0.052, 0.203, 1.0, 0.088, 0.033, 0.043, 0.314, 0.026, 0.029]	[41.411, -60.802, -0.212, -28.897, 57.107, 17.892, -14.454, -1.026, 28.116, -15.491, -37.081, 15.424]	-22.064
137.381	[0.389, 0.536, 1.0, 0.248, 0.186, 0.66, 0.141, 0.062, 0.256, 0.851, 0.281, 0.068]	[39.174, 26.69, -40.256, -29.488, 51.333, -13.138, -54.213, -46.441, 30.416, -12.815, 0.34, 20.645]	-27.033
137.481	[0.097, 0.027, 0.142, 0.107, 1.0, 0.995, 0.179, 0.062, 0.025, 0.257, 0.027, 0.029]	[39.851, -70.913, -50.591, -43.572, 16.787, -14.38, -49.441, -7.174, 27.58, 0.097, 0.831, 8.432]	-23.259
138.186	[0.426, 0.698, 1.0, 0.195, 0.092, 0.293, 0.061, 0.071, 0.025, 0.13, 0.04, 0.177]	[36.241, -98.906, -65.89, -81.952, 86.488, -46.963, -32.159, 68.091, 7.082, -14.147, 2.086, 26.938]	-26.606
138.328	[0.291, 0.295, 0.245, 0.115, 0.081, 1.0, 0.149, 0.108, 0.121, 0.646, 0.041, 0.053]	[38.685, -92.834, -83.456, -37.972, 55.777, -23.592, -9.294, -27.751, -2.979, 15.031, -35.568, 18.422]	-25.223
138.827	[1.0, 0.117, 0.031, 0.031, 0.103, 0.784, 0.061, 0.139, 0.022, 0.268, 0.044, 0.396]	[33.748, -178.136, -44.235, -2.852, 34.523, -41.484, -13.283, -26.157, 10.19, 1.909, -6.39, 20.817]	-27.166
139.053	[0.417, 0.217, 0.471, 1.0, 0.24, 0.218, 0.095, 0.219, 0.067, 0.39, 0.592, 0.445]	[34.771, -164.069, -26.256, -51.211, 60.324, -2.799, -1.057, 30.129, 21.027, -6.192, -7.585, 11.138]	-30.400
139.668	[0.073, 0.044, 0.359, 1.0, 0.176, 0.077, 0.035, 0.18, 0.065, 0.397, 0.182, 0.025]	[33.576, -82.691, -35.793, -101.962, 35.235, -10.027, -4.015, 12.269, 38.933, -1.558, 0.785, 9.016]	-31.139
140.081	[0.061, 0.015, 0.064, 1.0, 0.059, 0.108, 0.031, 0.195, 0.038, 0.114, 0.093, 0.12]	[34.163, -65.789, -60.661, -30.063, 14.299, -20.799, -28.969, -17.352, 28.123, 9.513, -36.54, 8.273]	-26.868
140.869	[0.166, 0.061, 0.381, 1.0, 0.101, 0.164, 0.046, 0.134, 0.035, 0.125, 0.485, 0.288]	[27.544, -165.047, -89.805, -48.129, 11.186, -17.332, -17.283, -29.539, 4.397, -4.47, -28.216, -4.68]	-34.464
141.485	[0.042, 0.011, 0.08, 1.0, 0.161, 0.048, 0.022, 0.19, 0.012, 0.014, 0.079, 0.103]	[28.743, -183.036, -120.319, -17.617, 2.507, -8.484, -13.726, -5.141, 14.912, 2.611, -1.691, -15.165]	-36.544
141.980	[0.46, 1.0, 0.116, 0.387, 0.123, 0.155, 0.053, 0.214, 0.169, 0.115, 0.43, 0.28]	[24.942, -201.593, -104.99, -77.207, -4.988, -48.268, -4.658, 6.727, -3.872, 6.503, 1.221, -22.049]	-36.364
142.123	[0.025, 0.012, 0.19, 1.0, 0.047, 0.047, 0.031, 0.155, 0.016, 0.014, 0.15, 0.036]	[26.281, -124.02, -97.924, -68.906, -12.104, -29.048, -17.627, 40.064, 16.367, -12.723, -18.396, -1.414]	-35.230
142.712	[0.455, 0.868, 0.868, 1.0, 0.552, 0.643, 0.108, 0.129, 0.298, 0.28, 0.758, 0.415]	[23.544, -105.464, -54.731, -55.936, 18.907, -33.327, -9.344, -3.664, 18.587, -7.519, 5.581, -4.04]	-41.973
142.803	[0.159, 0.196, 1.0, 0.161, 0.279, 0.703, 0.038, 0.025, 0.025, 0.257, 0.067, 0.057]	[38.312, -128.276, 6.232, -107.903, 81.389, 37.972, 31.331, 31.705, 17.132, 29.225, -2.924, 1.422]	-37.032
143.668	[0.335, 0.512, 1.0, 0.703, 0.286, 0.432, 0.137, 0.114, 0.107, 0.231, 0.331, 0.255]	[41.368, -44.975, -11.885, -24.764, 52.516, -41.884, -21.157, -17.34, 39.646, 4.947, 10.576, 21.603]	-24.343
143.737	[0.233, 0.173, 1.0, 0.158, 0.093, 0.835, 0.151, 0.076, 0.034, 0.399, 0.058, 0.028]	[40.749, -107.872, -33.579, 33.76, 29.251, -21.137, -18.971, -21.015, 9.724, -2.496, -33.544, 23.357]	-19.162
144.137	[0.149, 0.109, 0.269, 0.046, 0.123, 1.0, 0.084, 0.032, 0.052, 0.114, 0.042, 0.026]	[39.845, -82.551, -23.652, -9.132, 29.732, -27.285, -47.568, -50.65, -19.821, 0.483, -7.658, 1.258]	-26.458
144.375	[0.241, 0.172, 0.201, 0.232, 1.0, 0.924, 0.534, 0.179, 0.088, 0.222, 0.029, 0.093]	[39.857, -104.593, -42.509, -17.326, 34.959, -20.104, -55.12, -4.43, 4.483, -27.859, -2.332, 2.477]	-22.645
144.740	[0.174, 0.034, 0.121, 0.05, 1.0, 0.92, 0.121, 0.073, 0.019, 0.247, 0.022, 0.048]	[36.785, -133.979, -79.897, -28.927, 63.716, -53.482, -16.623, -11.108, 15.766, -4.887, -5.929, 28.041]	-23.203
145.189	[0.336, 0.074, 0.086, 0.141, 1.0, 0.449, 0.068, 0.044, 0.019, 0.164, 0.029, 0.121]	[34.09, -158.555, -61.609, -66.625, 82.777, -51.622, -24.391, 17.109, 7.886, -9.423, -2.515, 26.335]	-27.099
145.380	[0.653, 0.088, 0.153, 0.176, 0.283, 1.0, 0.102, 0.185, 0.061, 0.451, 0.035, 0.038]	[37.111, -104.724, -75.756, 29.953, 27.312, -4.01, -32.807, -19.525, 7.26, -4.803, -18.162, 5.858]	-28.599
146.094	[0.425, 0.043, 0.095, 0.072, 0.675, 1.0, 0.105, 0.115, 0.054, 0.308, 0.088, 0.087]	[35.024, 15.431, -107.999, -99.713, 150.105, -21.378, -12.103, 43.331, -4.382, -71.436, 16.637, -3.405]	-31.977
146.350	[0.304, 0.054, 0.018, 0.184, 0.296, 0.066, 0.273, 0.279, 0.918, 1.0, 0.931, 0.02]	[42.392, -5.038, -46.134, -68.71, 36.508, -6.308, -8.959, -48.153, 16.09, 52.48, -22.385, 4.029]	-29.907
146.511	[0.053, 0.013, 0.011, 0.073, 0.32, 0.48, 0.023, 0.017, 0.053, 1.0, 0.219, 0.027]	[41.652, -118.433, -12.33, -3.408, 58.405, -25.969, 11.041, -7.696, 13.49, -0.926, -39.048, 10.181]	-18.298
147.109	[0.134, 0.106, 0.986, 0.693, 0.558, 0.358, 0.485, 0.874, 0.85, 1.0, 0.67, 0.142]	[37.969, -126.109, -10.814, -75.412, 49.506, -34.061, -15.85, 26.722, 22.823, -3.209, 6.22, 23.5]	-25.187
147.250	[0.292, 0.044, 1.0, 0.101, 0.499, 0.059, 0.038, 0.33, 0.204, 0.636, 0.138, 0.027]	[42.822, -37.841, -33.025, -34.374, 37.511, -20.054, -58.163, -6.958, 39.962, 7.98, 5.937, 13.074]	-21.853
147.656	[0.098, 0.043, 0.241, 0.105, 0.981, 1.0, 0.034, 0.09, 0.07, 0.299, 0.034, 0.023]	[38.728, -83.831, -38.964, 6.599, 50.792, -26.663, -61.492, -51.324, 24.124, 6.268, -1.421, 16.175]	-26.057
147.906	[0.023, 0.006, 0.019, 0.011, 0.146, 0.052, 0.038, 0.019, 0.017, 0.148, 1.0, 0.072]	[40.416, -73.245, -10.231, -101.033, 38.471, 26.169, -57.978, 39.575, 46.171, -24.221, -6.187, 1.952]	-26.543
148.968	[0.138, 0.04, 0.528, 0.036, 0.05, 0.401, 0.106, 0.032, 0.022, 0.342, 1.0, 0.115]	[37.143, -83.263, -53.854, -23.122, 35.731, -10.737, -38.887, -24.212, 4.244, -17.983, -1.029, 15.134]	-26.768
149.363	[0.118, 0.041, 0.663, 0.036, 0.057, 0.292, 0.05, 0.057, 0.037, 0.287, 1.0, 0.041]	[32.316, -112.373, -49.111, -19.612, 23.698, -21.199, -63.193, -8.39, 3.386, -25.563, -25.361, 4.878]	-28.700
149.883	[0.042, 0.169, 1.0, 0.036, 0.084, 0.39, 0.112, 0.012, 0.012, 0.297, 0.085, 0.013]	[35.873, -59.955, -30.089, -174.289, 16.477, 28.667, -16.666, 32.407, 37.048, -11.473, 5.233, -6.925]	-35.489
150.581	[0.143, 0.821, 1.0, 0.245, 0.11, 0.452, 0.069, 0.024, 0.054, 0.31, 0.114, 0.058]	[36.668, 121.183, -142.992, -93.437, 101.898, -49.847, -44.562, -3.909, -15.041, -8.493, -12.001, -24.932]	-25.020
150.796	[0.386, 0.706, 1.0, 0.246, 0.096, 0.513, 0.264, 0.082, 0.108, 0.621, 0.186, 0.142]	[43.621, -46.71, -6.364, -40.662, 67.405, -5.519, -27.312, 9.923, 47.056, 30.553, 9.939, -0.669]	-26.015
150.935	[0.096, 0.165, 1.0, 0.293, 0.103, 0.311, 0.06, 0.037, 0.02, 0.224, 0.026, 0.014]	[43.382, -25.88, -5.028, -13.033, 53.647, -23.713, -52.301, 3.508, 44.076, 6.23, -22.279, 8.281]	-16.636
151.318	[0.478, 0.642, 0.466, 0.185, 0.374, 1.0, 0.205, 0.067, 0.102, 0.236, 0.111, 0.105]	[38.063, -41.704, -6.533, -6.409, 50.673, -22.791, -37.731, -15.906, 27.812, -0.295, -25.846, 0.462]	-22.228
151.429	[0.122, 0.209, 0.439, 1.0, 0.069, 0.182, 0.064, 0.03, 0.025, 0.237, 0.102, 0.026]	[42.612, -83.544, 14.9, -7.037, 82.623, -4.162, -28.414, -20.319, 15.909, 26.207, 11.083, -0.361]	-26.175
151.564	[0.149, 0.035, 0.106, 0.077, 0.851, 1.0, 0.137, 0.066, 0.04, 0.257, 0.041, 0.102]	[42.879, -79.993, 40.961, -12.577, 64.683, -26.66, -0.851, 15.537, 16.353, 5.263, 2.664, 10.761]	-19.302
152.558	[0.193, 0.021, 0.043, 0.201, 0.525, 1.0, 0.181, 0.169, 0.063, 0.228, 0.066, 0.034]	[35.667, -156.494, -59.947, -31.868, 47.477, -35.613, -13.333, -21.515, 3.553, 15.198, -22.969, 24.046]	-24.720
152.862	[0.663, 0.079, 0.054, 0.05, 0.121, 1.0, 0.1, 0.109, 0.049, 0.274, 0.08, 0.102]	[32.856, -116.864, -70.038, 21.615, 35.074, -32.218, -30.268, -35.249, 17.694, -2.743, -22.041, 18.87]	-27.906
153.369	[0.64, 1.0, 0.975, 0.495, 0.247, 0.919, 0.259, 0.072, 0.307, 0.603, 0.287, 0.338]	[39.323, -92.062, 21.298, -146.279, 40.864, -14.101, -32.405, 44.026, 34.757, -5.152, 50.218, 4.453]	-34.642
153.565	[0.054, 0.201, 1.0, 0.17, 0.224, 0.263, 0.039, 0.015, 0.013, 0.202, 0.037, 0.015]	[45.002, 57.365, -51.099, -14.834, -11.597, -16.107, -84.191, -19.308, 43.605, 10.131, -32.808, -14.75]	-14.442
154.088	[0.226, 0.79, 1.0, 0.272, 0.075, 0.15, 0.1, 0.04, 0.062, 0.261, 0.061, 0.044]	[36.964, 118.677, -131.68, -85.828, 99.873, -50.379, -27.372, -0.814, 5.977, -21.759, -13.068, -8.968]	-24.912
154.309	[0.136, 0.172, 0.585, 0.195, 0.174, 0.518, 0.21, 0.076, 0.165, 1.0, 0.13, 0.055]	[42.289, -69.451, -7.382, -59.727, 54.438, 16.584, -10.055, 2.268, 32.646, 14.492, -0.628, -1.837]	-26.402
154.541	[0.114, 0.236, 1.0, 0.226, 0.19, 0.793, 0.175, 0.024, 0.021, 0.47, 0.023, 0.017]	[42.72, -42.172, -11.939, -34.021, 21.695, -33.2, -46.358, 16.565, 38.418, -2.318, 3.005, 1.623]	-18.314
154.865	[0.374, 0.807, 0.755, 0.265, 0.338, 1.0, 0.16, 0.092, 0.185, 0.62, 0.222, 0.054]	[41.201, -12.266, -21.649, -4.301, 35.832, -34.498, -46.771, -33.253, 42.08, 4.643, -17.528, 14.765]	-18.600
154.976	[0.236, 0.655, 1.0, 0.835, 0.244, 0.203, 0.108, 0.051, 0.055, 0.87, 0.259, 0.079]	[40.535, -89.853, 20.691, -5.887, 47.26, -41.871, -4.061, -15.513, 17.152, 16.255, 10.998, -1.744]	-22.676
155.156	[0.065, 0.062, 0.095, 0.055, 0.486, 1.0, 0.485, 0.064, 0.04, 0.158, 0.023, 0.059]	[42.437, -104.168, 49.593, -16.973, 23.872, -34.638, 45.302, 8.761, -2.909, 6.718, -6.362, 7.275]	-20.143
155.400	[0.431, 0.049, 0.157, 0.051, 0.908, 1.0, 0.115, 0.087, 0.023, 0.249, 0.053, 0.227]	[42.682, -90.498, 58.171, -7.643, 22.581, -42.71, 40.563, 33.656, 1.299, -2.443, -2.92, 2.868]	-18.845
156.154	[0.803, 0.119, 0.071, 0.053, 0.158, 1.0, 0.153, 0.238, 0.053, 0.575, 0.106, 0.164]	[37.906, -124.364, -37.142, 43.396, 16.419, -50.997, -44.123, 17.062, 17.498, -7.159, -15.399, 11.496]	-19.317
156.910	[0.039, 0.157, 1.0, 0.085, 0.343, 0.423, 0.047, 0.022, 0.047, 0.42, 0.091, 0.02]	[39.508, -75.693, -13.459, -122.499, 51.193, 13.154, -62.359, 61.405, 40.827, -21.536, 7.337, 5.191]	-31.959
157.607	[0.08, 0.687, 1.0, 0.173, 0.089, 0.428, 0.113, 0.039, 0.066, 0.628, 0.086, 0.049]	[37.6, 98.174, -125.053, -92.472, 109.105, -48.523, -30.347, 26.091, 4.322, -37.195, -1.36, -1.212]	-25.162
157.862	[0.187, 0.38, 1.0, 0.364, 0.129, 0.213, 0.239, 0.165, 0.256, 0.129, 0.054, 0.081]	[43.329, -52.532, 4.827, -65.779, 77.076, 18.0, -23.535, 3.135, 24.276, 31.716, 4.513, -5.093]	-24.985
157.984	[0.131, 0.139, 1.0, 0.245, 0.179, 0.812, 0.105, 0.047, 0.037, 0.422, 0.021, 0.012]	[45.164, -0.131, -18.598, -40.689, 29.132, -30.485, -63.927, 4.465, 38.425, 2.343, 2.632, 9.396]	-16.118
158.528	[0.091, 0.177, 1.0, 0.795, 0.202, 0.381, 0.145, 0.051, 0.038, 0.417, 0.156, 0.038]	[45.496, -30.175, 49.603, -1.988, 63.377, -37.664, -32.505, -15.361, 16.468, 18.074, -0.372, -1.721]	-18.221
158.743	[0.083, 0.017, 0.122, 0.062, 0.611, 1.0, 0.153, 0.043, 0.029, 0.226, 0.024, 0.074]	[45.564, -66.257, 29.583, -10.102, 25.145, -53.198, 29.976, 15.88, 14.979, 8.389, -1.312, 7.032]	-15.294
159.277	[0.269, 0.036, 0.121, 0.107, 1.0, 0.578, 0.028, 0.042, 0.013, 0.128, 0.029, 0.158]	[43.992, -68.895, 37.845, 12.638, 59.44, -19.695, 9.437, 12.531, 13.762, -0.287, -19.9, 17.058]	-17.192
159.615	[0.153, 0.022, 0.065, 0.34, 0.231, 1.0, 0.294, 0.19, 0.064, 0.387, 0.028, 0.019]	[40.745, -95.878, -77.375, -1.751, 40.894, -9.479, -28.309, -30.114, 21.996, 12.27, -19.698, 16.745]	-24.882
160.027	[1.0, 0.346, 0.377, 0.518, 0.419, 0.428, 0.069, 0.136, 0.027, 0.431, 0.477, 0.321]	[35.854, -108.245, -6.458, -99.151, 35.154, -34.233, -52.728, 44.791, 19.558, -5.475, 12.212, 9.975]	-27.442
160.562	[0.1, 0.029, 0.204, 1.0, 0.062, 0.113, 0.025, 0.203, 0.041, 0.239, 0.434, 0.076]	[35.76, -124.726, -66.882, 24.638, 14.125, -41.122, 0.643, -27.846, 10.166, -0.063, -28.421, 13.497]	-23.140
161.211	[0.138, 0.268, 0.513, 1.0, 0.43, 0.123, 0.053, 0.379, 0.163, 0.311, 0.149, 0.027]	[27.89, -204.306, -27.86, -30.597, 30.494, -54.8, 27.913, 15.513, 8.306, -1.927, 3.17, 6.395]	-32.915
161.403	[0.083, 0.017, 0.054, 1.0, 0.044, 0.104, 0.02, 0.133, 0.034, 0.033, 0.164, 0.076]	[30.345, -180.319, -65.756, -35.691, 19.614, -10.192, 6.917, 3.348, 21.602, -26.004, -26.293, 7.756]	-32.295
162.159	[0.067, 0.019, 0.28, 1.0, 0.057, 0.045, 0.035, 0.27, 0.032, 0.034, 0.269, 0.062]	[27.083, -197.784, -107.715, -29.664, -1.716, -38.853, 1.423, 1.333, 5.003, -3.861, -13.305, -8.814]	-33.302
