MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[-0.032911910358069271, 0.076744196353656688, -0.017093829776338224, -0.032157383582356099, -0.0097715136079964092, -0.019046156656675604, 0.024862285718218573, 0.004742193434094634, -0.064016694219956996, -0.035285895238328382, -0.013260929170998527, 0.024976303700163616]	0.210	205.264	F	41	5	2	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.227
[0.070603323530958079, 0.11218923867464917, 0.014091925214348461, -0.014862964826770323, -0.051605117271278964, -0.052221162657883367, 0.033167481009203144, -0.0058183140215434023, -0.019645220704913244, -0.047707560779667348, 0.0026739111928754059, 0.00043198501111415356]	0.129	205.520	B	35	11	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.446
[-0.033769444561538221, 0.029985902784638661, 0.13320355175056403, 0.00018192639244959607, -0.006327933280216057, -0.026329501186931115, -0.037667052808720292, 0.01398160225769291, 0.038667357495250812, -0.035185286576856351, -0.025828885081141055, -0.0034639687171708587]	0.291	205.752	D	38	2	2	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.385
[0.10455389794016713, 0.027566183021415142, -0.013206313436061995, -0.20168307376389175, -0.14036898466192516, -0.072340139376080873, -0.059123594889197731, -0.043550113608946783, 0.074562791733386258, -0.028986002566780633, -0.041444925228438172, 0.073289842997871932]	0.197	206.007	F	41	5	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.563
[0.066084897350370472, 0.07625790533752197, 0.09746229506732304, 0.02281567200656217, 0.002268448699081035, -0.089915943473336202, -0.028058002347315845, 0.031088757354145447, -0.0067456007633027986, -0.0087093308152120102, -0.022888385041204811, -0.0024653083723646849]	0.162	206.031	A	81	9	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.462
[0.0327325642617564, -0.022300281115876106, 0.094978819245419968, 0.0061164781673199104, -0.032114104854082587, -0.03373319690879744, -0.0094645707242165013, -0.016862888396823473, -0.065091762968065348, 0.026052867691379423, 0.007483776817440382, -0.027146601023683218]	0.198	206.263	G	79	7	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.767
[-0.021365645582770137, 0.15580052538728445, 0.16685209374327079, 0.038479301026546349, -0.056051131218334813, 0.056994797481347531, 0.021775327160910986, -0.081947634109687917, -0.091709654318867656, 0.039636835420436355, -0.063565658785289927, -0.10158225418250849]	0.179	206.565	G	79	7	5	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.879
[-0.063313180095491792, -0.057081547441813617, 0.056933538799055113, 0.012611537016336351, -0.013579624339324699, -0.0066410193893310862, 0.014238246092611647, -0.014961447709437581, -0.019024524177108718, 0.02969341060933758, 0.0063631463044815772, -0.020989519226692191]	0.258	206.611	F	77	5	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.448
[-0.039427433728225436, -0.057053474686262588, 0.063431613753294619, 0.049900048045501764, -0.023078159311286869, -0.024147113839201168, 0.020259596665226823, -0.016041569966422, 0.021489827832326867, 0.10399367398486266, 0.018918589592190373, -0.0045749283137645541]	0.254	206.913	G	79	7	5	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.536
[-0.0029600512415950677, -0.097284173504223068, 0.032306815018191049, -0.0046596128658210082, -0.065729531604265201, -0.02497487477916845, -0.0011874463326303584, -0.027817327262629123, -0.031254356175743417, 0.027836665335187673, -0.040226548954476249, 0.037329336817438344]	0.202	207.006	G	79	7	5	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.593
[0.11120759629763206, 0.056593562319790007, 0.077706221630514244, 0.029819757032155218, -0.010594242917667914, -0.018824490101467438, -0.0083749181970968391, -0.047924212129175088, 0.012998702287583, -0.01310672600376761, -0.025328055196013725, 0.012520774969529854]	0.207	207.261	D#	39	3	2	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.499
[0.20590245124361564, 0.0093492103255729264, -0.095875744528922627, -0.00727831961910005, -0.12753186674464317, -0.01319273993833482, 0.0067926659467683883, -0.0033662376805664836, 0.068672759185762211, 0.030814313094088767, -0.076411198795120677, -0.00098292720961507224]	0.253	207.517	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.411
[0.039025814869552596, 0.053041233065053178, 0.031136475652849098, 0.027608037742215395, 0.004954448250051949, -0.040206376886112075, -0.0026529601085881331, -0.033213789208840841, -0.029178964165196674, 0.012812450384607038, 0.0051748194746597653, -0.013828295802786789]	0.257	207.540	C	36	0	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.471
[-0.2833185020273094, -0.14911867948465551, 0.054809120485238359, 0.094274940621168882, -0.0082149621223208454, -0.040999892583957691, -0.01628043608604739, 0.062869801068602418, 0.018747301879829495, 0.0057453573762278323, 0.074939683410075966, -0.025844962744164424]	0.254	207.772	B	71	11	4	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.401
[0.055157811104632318, 0.011970336721867023, 0.053149996307782749, 0.02401550460064604, -0.022515467701447852, -0.042588245519466897, 0.0062592557454533527, 0.0372680002549787, 0.011305707617602297, -0.052715629662892283, 0.03837679106452023, 0.04144201286725268]	0.133	208.004	A#	34	10	1	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]	0.538
[0.16938480400691927, -0.082324716209987991, 0.046870710821371293, 0.052193052920374731, 0.04091542431334904, -0.012733396521616543, 0.0088411229974302563, -0.035168167235663218, 0.017966582085943063, -0.012890775417440116, -0.039892786674151651, 0.010844692234354776]	0.181	208.260	F#	78	6	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.308
[0.16144696484433133, 0.07715263061137799, 0.00046220859446589489, 0.0016696741721785467, -0.01927295705553329, -0.032426356918258292, 0.0013027651929447812, -0.018937660675798749, 0.019876921469809412, -0.0091200418183209706, 0.019925115561574468, -0.017504753531345087]	0.106	208.515	F	29	5	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.420
[0.049239499148842611, 0.10581576738026792, -0.028957710751722474, 0.010673563011964916, 0.069003090145211082, -0.041227916426773759, -0.044324208286337791, 0.0065439213485327819, 0.005035118507870048, -0.0056657598191492747, -0.010759873812187177, 0.018755644086386254]	0.216	208.771	C	48	0	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.232
[0.27940688376549128, 0.073828994730293723, 0.01525507289968399, -0.034307997969020058, -0.016116107151334012, 0.015928994703279412, -0.010928061154678523, -0.0017008383982648888, -0.0019602071077299624, -0.011040029378740306, 0.0068182061973069566, 0.026498598064338151]	0.117	209.003	C	36	0	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.503
[0.37169406831735152, 0.10986179850811115, 0.19612178236489067, 0.068414831470346646, -0.08709350060586725, 0.030192419857734965, -0.047206486438617697, -0.0096745236074931538, -0.059211737402831637, 0.064323305485971621, 0.089626879746083493, -0.026642480931844736]	0.458	209.258	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.298
[-0.012982945776840565, 0.014221252266702816, 0.0042099291901751259, 0.062863259525569384, -0.028626567965311159, -0.0089677830437677897, -0.014865311044335822, 0.00083455361891379774, -0.01821644716371399, 0.040891026394405922, 0.033235822318519466, 0.010957743932540514]	0.136	209.281	G#	32	8	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.215
[0.11649247119317338, 0.13732398662430789, -0.013455229905967307, 0.0099977095051953773, -0.033699609680389216, -0.049619482194823074, 0.030897419332875039, -0.0088044243269254363, -0.0079877130466695125, 0.018094713713839979, -0.032764202668085191, 0.015847583480136613]	0.160	209.514	F	41	5	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.494
[-0.056792405517457581, 0.0085603699729124658, 0.13846889576628507, 0.016593755766093735, -0.0063130563446279261, -0.047220772160503299, -0.0068266210821403394, 0.0077957240445097314, 0.028238894519204045, -0.049877531213028702, -0.054220600964561758, 0.03365924419125764]	0.324	209.769	A#	70	10	4	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.196
[0.039933343242435998, -0.027130513520197148, 0.12492030876190605, 0.069283814622749657, 0.025229425889698794, -0.014626801415816799, 0.0080132766682055653, 0.02839687551804073, 0.01697702630298779, -0.021041522871245995, -0.028852755756391898, -0.0021998656084872385]	0.182	209.885	D#	39	3	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.392
[0.14586965632709578, -0.025891005625816935, 0.11063345524161618, -0.0081333749090520529, 0.0080703761713643973, -0.054312049118807638, 0.0091867341377439397, -0.011948877863624315, 0.024570474981944451, -0.00044856758500136449, -0.010723427517096772, 0.015106054226741513]	0.166	210.001	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.533
[0.048826680302585468, -0.068280316706131286, 0.14223191052982326, 0.021143608651391223, 0.0076194703544030804, -0.010410600853106038, -0.0072872414586065753, -0.0022939494539329186, 0.016374947792412799, -0.004648426410168517, -0.0025597301252574009, -0.0054636982993806404]	0.206	210.257	D	38	2	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.349
[0.079937318206740354, 0.020404267132341062, 0.059276040761857336, -0.009557929953097068, -0.047274852286688283, -0.019620822391224136, 0.0072405642144555641, 0.0067405585090617812, 0.011525080372035593, -0.0093248542904102658, 0.00056682131060679529, 0.0054337254015874564]	0.133	210.512	D#	39	3	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.472
[0.061083637060265969, -0.015123596352606818, 0.015879301781996195, 0.10493654871643951, -0.0080459519291167254, -0.013812911379365314, -0.013318726324813828, -0.036387896491549131, 0.011414501506644876, -0.072580620485062641, 0.017058521268085606, -0.021004097304015642]	0.247	210.768	D#	39	3	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.281
[0.010517492555378455, 0.038275517177068619, -0.015562556884075917, -0.021507777261061269, 0.012698604705995245, -0.023124392640965285, 0.16788601449245688, 0.050788810130485071, -0.0091099611572651746, -0.074031878070489165, 0.022817222631053281, -0.0085832610310122032]	0.177	211.000	C#	73	1	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.346
[0.0075609217033292342, 0.077469174378275274, 0.023648295950771968, 0.028686732172880234, 0.0060848103399907798, -0.073175081997272864, -0.017525063084379441, -0.013512697383443002, -0.0053214286131878352, -0.0075123234139289133, -0.0065718804489182676, -0.0006978335957142991]	0.109	211.023	D	38	2	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.471
[0.2105256611132752, 0.037637124153426661, 0.037992181747430839, 0.06999429736198487, -0.041634962803027753, -0.098415730288985231, 0.046737454774316171, -0.0028558747089411141, -0.025207426844428817, -0.004654272885072132, 0.015423391474593899, -0.028740546306923388]	0.143	211.255	A#	34	10	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.436
[0.16524923339740322, 0.011842836300005485, 0.047119815633686737, 0.030416207624139917, -0.056404897220144183, -0.022720539630727298, 0.0092778794303934129, 0.01044781236019365, -0.022254752754111613, 0.018098093956893938, 0.013539515005661099, -0.015165919918653363]	0.112	211.511	C	36	0	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.390
[-0.072277372795008482, -0.06914125424916856, -0.047553491906018382, -0.082227628262236216, 0.04516565629471981, -0.064539404046486504, 0.080427876777017501, -0.0031602536798531417, -0.036966456192343004, 0.020954200997317408, -0.010148564082953997, -0.0093406276563186234]	0.294	211.766	G	79	7	5	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.248
[0.052496459809765389, 0.081312288397344182, 0.041782214754172202, 0.002443146998484367, -0.0088295283434488888, -0.074813320442893419, -0.012039270864799138, -0.025588307486191432, -0.033885227015297635, -0.017602781721210332, 0.02087239814096695, 0.0061709345144693771]	0.102	212.021	D	38	2	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.499
[0.066720191550379462, 0.0087414925353199568, 0.046176637429482886, 0.053052532677922884, 0.018725467124338258, -0.0093959652702463627, 0.034016640790571956, 0.0075185516995965977, 0.031700141393420291, 0.023570509623177114, 0.022358756141104091, -0.0064620118559515849]	0.179	212.254	C	36	0	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.232
[0.2725407125260435, 0.03169312123401901, 0.074448604072352376, -0.03037800735195112, -0.020300474338347696, 0.010059612320572639, -0.033854607044080325, 0.010356963083142962, 0.023832458682200432, -0.029245647374008303, -0.022883240746855788, 0.049150098532481375]	0.062	212.509	G	31	7	1	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.508
[0.11432759340867801, -0.028734303122566626, 0.063858375143197102, 0.096102075892637792, 0.0061018525494136748, -0.010045147935475177, -0.0018760354504292393, 0.030418920227041148, 0.057102086546157997, 0.06694312660307343, -0.044468517058034195, 0.041227889024019568]	0.192	212.648	C	72	0	5	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.460
[-0.024097530036578337, 0.040101824958080394, -0.0089745878489404709, 0.0043625977153680592, 0.062337810278248293, -0.0035130317101922056, 0.038674120987338391, 0.039104408679988427, -0.025518943969996839, 0.035848993120727049, 0.043767724095041372, 0.021683806336856574]	0.244	212.764	A#	34	10	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.242
[0.030862669971303072, 0.056432696755797582, 0.10966262954764464, -0.038331350872549345, 0.010738039206028704, -0.063834650684017974, -0.020994736176492872, -0.021180762761298554, 0.01080128517924518, 0.012339752044629526, -0.0052069125143984407, -0.031814171978837319]	0.109	213.020	A	33	9	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.491
[0.07782484201809392, -0.0571322002399191, -0.017843779580024102, -0.05037402550752304, -0.041681646816530145, 0.035915621512883238, -0.0066165687213756924, -0.060173216546148545, -0.0014223893229160368, 0.033987402205526866, -0.052198598038204591, -8.3120910964252441e-05]	0.225	213.252	F	41	5	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.266
[0.19573717948559141, 0.082429598621088174, 0.047054603291438721, -0.036370952221248927, -0.13165338154541609, -0.078998207878189536, -0.041239390200218481, -0.02191068927756392, -0.050787575996049925, -0.053845082667313637, -0.029115170698046415, 0.02215573886097065]	0.042	213.531	A	45	9	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.657
[0.088685385727918342, 0.012928820142164526, 0.056857390418900366, 0.04172666902512475, 0.012678217343059104, 0.020365327447459461, -0.0020925813887334682, 0.00030998240432314001, 0.010437013559771025, 0.010622488883407319, -0.0084424250075867905, 0.0097703463368702167]	0.123	213.577	G	31	7	1	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.398
[0.10848294409239609, -0.018894538782294499, 0.041734647935550769, 0.0077321581215264844, -0.0032642726814822061, 0.045649172779000234, 0.0001046551288810184, -0.030356202924288183, -0.057588369263646105, 0.019249833751550007, 0.0035094522372674038, -0.020374317172871005]	0.275	213.763	D#	39	3	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.280
[0.076277491119779717, 0.10137536750828013, 0.061523752727251246, -0.03760631331777213, -0.0008301424599805998, -0.084519908649143841, -0.00049526473114295849, 0.0034799755403434772, -0.0089941206094460869, 0.0067128881690117839, -0.0041994631866076647, 0.014226484693446038]	0.113	214.018	C#	37	1	2	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.454
[-0.11498728957188969, 0.11355561223077605, 0.08343554013097397, 0.066574648306167064, 0.1222951741880545, 0.16626686213132932, 0.13431641403104408, -0.068869433603236399, -0.011085270401372185, -0.035141179035826635, 0.097915183398864652, 0.03733562087515023]	0.382	214.251	C	60	0	4	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.193
[0.07023191814466824, 0.042116876793118589, 0.013701691536072643, 0.031176925537282029, 0.023173705790623295, -0.023326953193958815, -0.021743964815764991, 0.0063417533563419077, -0.032586134286903282, -0.0032427288737823848, 0.024542783389879384, -0.02616594827661075]	0.184	214.274	A#	46	10	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.290
[0.24574022162021836, -0.022994175231796973, 0.035673415613362812, 0.00120188352434982, -0.019706375343555089, -0.030133454570466116, 0.022800801065983662, 0.0023200822081534019, -0.018008757596579689, -0.022482379402356992, 0.0018838279014844947, 0.036919953048275153]	0.128	214.506	A#	34	10	1	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.430
[0.075670082702241043, -0.018829603844376777, 0.02360269747743805, 0.0070025032752124858, -0.063367178456255238, 0.0084062935280372116, 0.028751069562402084, 0.012256642194000774, 0.044499723844509752, 0.036966661707769306, 0.019929915438740321, 0.016976877362011551]	0.303	214.761	B	47	11	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.241
[-0.01657600108576553, -0.0066759221481240425, -0.0036452215578204462, -0.064218571240030067, -0.043426112109998298, -0.0586084173840224, -0.038985232412297254, -0.030033478419847728, -0.0065525708039774174, -0.0010515731157166282, -0.03876158746114701, -0.0033186792382569816]	0.215	215.017	F	41	5	2	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]	0.303
[0.088428304886808445, 0.079979038894675419, 0.043689260714132157, 0.033178782682845943, -0.020973738288730642, -0.034963561237538285, -0.014041588335198611, -0.017127864898804263, -0.0039493999189794526, -0.014577449306139583, -0.021972787047120836, 0.013115466959509882]	0.131	215.272	A#	34	10	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.442
[0.25904657053824848, -0.011150054711779671, 0.047319288278275404, -0.018222144351545747, -0.050321353474343231, -0.0066176066165476383, -0.015472164607619745, -0.02698277705855643, -0.006366204707036565, -0.0027570679981538432, -0.01466629162080486, 0.040994777413275556]	0.108	215.528	C#	37	1	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.430
[-0.067540939620605672, -0.20983751165454864, 0.058624323040080806, 0.03956474385737823, -0.0020962389839503325, 0.0003389783815928949, 0.015208719027867365, -0.040065953071046073, 0.00063171878248176089, 0.014323198487536278, 0.056195270398860075, 0.019822835670412986]	0.350	215.760	A	81	9	5	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.153
[0.17218501332814559, 0.081766462265025056, 0.030554284007356224, -0.018930254808378771, -0.035305233505104172, -0.026556692601712343, 0.019651250849488756, 0.0092288330870293044, 0.016624104364132409, -0.020179381595679273, -0.0011679869092767069, 0.00074011151100161884]	0.081	216.015	C	36	0	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.429
[-0.018057034962404878, 0.024361430519470841, 0.026291845508043813, 0.024478586254693301, 0.010502049770861541, -0.027387564261363094, 0.020105196967251309, -0.025254221358886612, -0.026798549512928854, 0.029454344995020934, -0.0018656547090863049, -0.0042258439594222734]	0.178	216.271	C	60	0	4	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.205
[0.20747936689400656, 0.047629010814123185, 0.0091059631227671904, -0.0024790515865935965, -0.03521235274560866, 0.00090397473049626828, 0.020160647790070634, -0.043930940721143626, 0.026700382471660927, 0.016331916068466887, -0.017429911701993348, 0.0040622499460009733]	0.125	216.503	F#	30	6	1	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]	0.429
[0.12781391823528374, -0.0075323128319402114, 0.017347347377776223, 0.069454169450596015, 0.041903429682854466, 0.013063035747447823, 0.0070070913473804838, -0.010813868782855694, -0.0023843682249037471, 0.024064679336826357, -0.08390048963559138, -0.029904793197633481]	0.265	216.758	C	36	0	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.235
[0.11293247387509281, 0.054853401920214186, -0.027569076433764179, 0.029648672632063239, -0.022476750561539121, -0.0029429256627132769, 0.015053000848700437, -0.049934286270509422, 0.010571857917024108, 0.027310045813581426, -0.03437218306820744, 0.015547320000812031]	0.119	217.014	B	35	11	1	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.492
[-0.015367775791116025, 0.02586195742239782, 0.059280359111104984, 0.07153823301177141, 0.0029212370403034018, 0.017997505042096441, -0.033305394219865503, -0.02399094675127738, -0.0037245490076481835, -0.01136240004896685, 0.035835762241415769, 0.019968560505406342]	0.247	217.269	F#	30	6	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.187
[-0.058016486841938927, 0.0011243924288285429, 0.27646289940015045, 0.02817971031522248, 0.031187742997027371, -0.12052068079393699, 0.026851949254758197, 0.058040766983112266, 0.046084971674199816, -0.0030421996200708334, 0.068934619855009052, -0.015586019421010107]	0.305	217.501	C	72	0	5	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.128
[0.17784839468251465, 0.069301798142246532, 0.038455669552157498, -0.052684845164558465, -0.084368807070819521, 0.0042577133151454807, 0.021548215735797831, -0.041479473889755418, -0.0026493604818108793, 0.029653036670432346, -0.0052233712288843178, 0.019797350591301659]	0.055	217.525	F	29	5	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.427
[0.13338201682225093, -0.014117349415824548, 0.072894063422734579, 0.017177566011592028, 0.04381663503283266, -0.045171233734942487, -0.0024747987200681642, 0.0089043353874024896, -0.042929406844162653, -0.031607703244750616, -0.016503987060357321, 0.067992528598643312]	0.259	217.757	G#	32	8	1	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.244
[0.085844755647136423, 0.037499150307151494, 0.065737274377092578, -0.025802714651738778, -0.0077561097197270676, -0.040253173700455155, 0.024167036169407068, 0.0084146664955314868, -0.0001495257370190683, -0.035069716936153843, 0.013609890997926926, -0.013027126693004449]	0.215	218.012	B	35	11	1	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.568
[-0.025277642360859557, -0.0051384388109787273, 0.077123781816850284, 0.015835071348740168, 0.011800938543185176, -0.021766630256552306, 0.0177665640020232, -0.020938106833438247, 0.027208537968093763, -0.0040015087685462978, -0.0056148405258474006, -0.045123513391515151]	0.188	218.268	D	38	2	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.382
[0.08468151859792887, 0.018981523806252513, 0.036725842512383818, 0.018869120046708581, -0.036668759120195418, -0.042135361061670901, 0.01635346278946059, 0.0081186729253561601, 0.012809306947025473, 0.012669918429898614, 0.01192981737377684, 0.050631981544882174]	0.114	218.500	D#	39	3	2	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]	0.452
[0.0304579065133509, -0.033034644922803579, 0.020815859956685435, 0.034801174471344565, -0.034879099862192404, -0.030078892128715107, -0.0071054304784694136, -0.011617076865301964, -0.029132237180632979, -0.047344330500570644, -0.029532284682242255, 0.017091618987650787]	0.254	218.755	D#	39	3	2	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.273
[0.19413854315359444, 0.078567447785733685, -0.077861870136910261, -0.082172090097491796, -0.012349570146202244, -0.07799807871262196, -0.025550172884929789, 0.10995843039260207, -0.046992000498207821, -0.021226164245968016, 0.028245805115334893, 0.010349352605816629]	0.177	219.011	F	53	5	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.524
[0.086220479856361401, 0.053412183151514081, 0.064446323747163081, 0.010854505424327162, 0.025160622103382702, -0.025669189187581522, -0.06630089912457697, -0.017433816043519738, -0.010155451611480203, 0.012116397945438319, -0.03650548469968614, 0.011565407782910467]	0.130	219.034	D	38	2	2	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.467
[0.11616838648981456, 0.081205189290622967, 0.064827436324681617, -0.02078757038447087, -0.016907863708731118, -0.039671424130115727, 0.013364013938870448, -0.035923958730221646, 0.0048534387206529443, 0.0029921416933212808, 0.00652512997806426, -0.039116844823647849]	0.149	219.266	C	36	0	2	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.446
[0.25899028263511975, 0.060288158628881552, 0.10079364416827698, -0.029116661725033289, -0.019879865591071636, -0.031717005947759634, 0.035253836137529221, -0.010466766995702101, -0.014814745004994209, -0.032529146190218558, 0.023943183207828189, 0.043679028959630155]	0.061	219.521	D#	39	3	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.527
[-0.087673613981087861, -0.046688211317438687, 0.10491804794881031, -0.0014756112116073494, 0.047813130912749011, 0.0095390272016199762, 0.051910213979573447, -0.016795285199593578, -0.0018030482706041567, 0.017836539691455842, 0.06817725411387647, 0.018236525656793727]	0.285	219.638	F	89	5	6	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.493
[-0.25380113006336336, -0.15060503223111693, 0.054818889079700485, -0.046567888429759521, 0.015698154364655263, -0.0074214365612228607, 0.056471254246410599, 0.015266214647251555, -0.0068535103651305449, -0.024433456801349337, 0.032233564580363139, 0.0094870802359396655]	0.293	219.754	F	77	5	5	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.400
[0.075754908233183593, 0.051021970660234325, 0.10114551937411298, -0.050644140094186454, -0.066816661605931429, -0.028073552689625636, 0.019536828976044734, -0.013434106312830318, -0.0077171724561650081, -0.020492390761648282, 0.013421989532535497, 0.004084005589096845]	0.175	220.009	D	38	2	2	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.540
[0.0093422291686938701, -0.011897983723691715, 0.064263477388367615, -0.013908207291270132, 0.041473942669196955, -0.0018556255053150798, 0.00957792686384718, 0.043829489655418677, -0.052309650946545556, -0.012593068294113042, -0.014772305526139725, 0.03134138690257833]	0.240	220.264	B	35	11	1	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.336
[0.048536576171628022, 0.051370212209564503, 0.081089564151582194, 0.001661630733764771, -0.01607836370085574, -0.049769491822860223, -0.015445204785308335, -0.015952772594466157, 0.038820496118102572, -0.029321431305042375, 0.026791350228028057, -0.00016091883073716183]	0.146	220.520	D	38	2	2	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]	0.564
