time	chordName	chordKey	chordMode	chordNotes
128.012	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
128.267	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
128.499	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
128.755	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
129.010	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
129.265	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
129.498	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
129.521	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
129.753	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
129.892	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
130.009	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
130.264	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
130.519	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
130.752	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
131.007	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
131.030	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
131.262	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
131.518	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
131.750	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
132.005	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
132.261	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
132.516	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
132.748	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
132.772	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
133.004	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
133.259	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
133.515	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
133.584	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
133.770	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
134.002	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
134.258	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
134.374	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
134.513	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
134.769	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
135.001	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
135.256	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
135.512	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
135.767	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
135.999	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
136.022	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
136.231	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
136.255	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
136.510	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
136.766	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
137.021	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
137.253	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
137.509	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
137.532	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
137.764	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
138.019	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
138.275	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
138.507	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
138.762	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
139.018	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
139.250	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
139.273	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
139.529	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
139.761	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
140.016	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
140.249	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
140.504	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
140.759	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
140.899	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
141.015	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
141.270	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
141.526	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
141.758	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
142.013	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
142.269	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
142.292	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
142.524	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
142.756	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
143.012	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
143.267	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
143.523	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
143.569	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
143.755	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
144.010	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
144.033	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
144.266	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
144.567	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
144.753	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
145.009	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
145.264	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
145.519	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
145.752	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
145.891	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
146.007	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
146.262	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
146.518	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
146.750	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
147.006	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
147.261	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
147.284	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
147.516	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
147.772	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
148.004	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
148.259	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
148.515	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
148.770	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
149.002	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
149.026	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
149.258	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
149.513	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
149.769	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
150.001	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
150.256	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
150.512	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
150.558	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
150.767	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
150.999	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
151.255	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
151.510	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
151.766	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
152.021	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
152.160	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
152.276	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
152.509	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
152.764	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
153.020	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
153.252	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
153.530	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
153.646	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
153.763	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
153.879	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
154.018	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
154.273	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
154.506	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
154.668	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
154.761	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
155.016	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
155.272	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
155.318	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
155.527	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
155.759	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
156.015	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
156.270	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
156.526	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
156.758	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
157.013	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
157.060	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
157.269	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
157.571	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
157.756	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
158.012	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
158.267	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
158.499	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
158.755	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
158.894	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
159.010	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
159.266	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
159.521	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
159.753	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
160.009	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
160.264	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
160.496	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
160.520	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
160.775	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
161.007	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
161.263	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
161.518	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
161.773	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
161.890	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
162.006	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
162.029	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
162.261	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
162.516	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
162.772	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
163.004	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
163.260	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
163.352	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
163.538	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
163.747	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
163.770	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
164.003	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
164.258	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
164.513	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
164.769	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
165.001	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
165.256	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
165.280	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
165.512	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
165.767	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
165.999	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
166.278	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
166.510	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
166.766	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
166.998	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
167.021	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
167.277	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
167.532	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
167.764	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
168.020	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]
168.252	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
168.507	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
168.530	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
168.763	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
169.018	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
169.250	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
169.529	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
169.761	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
170.017	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
170.063	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
170.272	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
170.574	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
170.760	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
171.015	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
171.270	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
171.526	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
171.572	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
171.758	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
171.781	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
172.013	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
172.269	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
172.524	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
172.756	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
173.012	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
173.267	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
173.500	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
173.569	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
173.755	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
174.010	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
174.266	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
174.521	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
174.568	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
174.753	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
175.009	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
175.032	Bbm	10	0	[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]
175.264	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
175.520	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
175.752	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
176.007	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
176.263	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
176.518	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
176.750	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
176.774	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
177.006	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
177.261	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
177.517	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]
177.772	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]
177.888	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
178.004	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
178.260	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
178.283	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
178.515	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
178.770	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
179.003	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
179.258	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
179.513	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
179.769	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
180.001	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
180.024	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
180.257	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
180.512	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
180.767	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]
181.000	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
181.255	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
181.510	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
181.534	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
181.766	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
182.021	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
182.253	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
182.509	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
182.764	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]
183.020	F#	6	1	[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]
183.252	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
183.275	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
183.531	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]
183.763	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
184.018	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
184.250	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
184.506	Gm	7	0	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0]
184.761	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
184.784	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
185.017	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
185.249	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
185.504	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]
185.760	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
186.015	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
186.061	Eb	3	1	[0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]
186.270	Fm	5	0	[1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]
186.456	Bb	10	1	[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0]
186.526	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
186.758	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]
187.014	Ebm	3	0	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0]
187.269	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
187.524	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]
187.571	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]
187.757	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]
