time	chroma	timbre	dB
62.770	[0.716, 0.616, 0.343, 0.331, 1.0, 0.305, 0.341, 0.302, 0.378, 0.919, 0.305, 0.464]	[52.062, 26.357, 22.496, -10.307, 3.167, 5.304, 39.374, -4.031, 8.135, -13.293, -8.601, -13.468]	-12.609
63.007	[0.225, 0.11, 0.056, 0.082, 0.706, 0.093, 0.07, 0.255, 0.214, 1.0, 0.329, 0.169]	[51.741, 19.352, 17.868, 2.302, 20.279, -22.606, 22.006, -5.733, 17.086, -11.907, -23.059, -11.957]	-10.061
63.239	[0.16, 0.16, 0.159, 0.175, 0.566, 0.173, 0.224, 0.46, 0.631, 1.0, 0.297, 0.107]	[52.36, 71.471, 11.266, -26.452, 27.761, 5.074, 14.993, 1.224, -5.413, -24.165, -3.106, 9.049]	-12.431
63.721	[1.0, 0.618, 0.292, 0.307, 0.522, 0.707, 0.369, 0.48, 0.269, 0.675, 0.233, 0.458]	[53.185, 67.734, 29.101, 18.421, -1.363, -52.407, 21.09, 11.283, 1.981, -8.483, 25.177, 11.976]	-9.684
63.959	[0.238, 0.309, 0.154, 0.269, 0.717, 0.145, 0.092, 0.274, 0.439, 1.0, 0.361, 0.271]	[54.563, 135.366, 27.735, -16.87, 55.104, -31.992, -4.764, 18.213, -8.618, -20.113, -7.436, 5.288]	-9.984
64.197	[0.149, 0.11, 0.09, 0.345, 1.0, 0.39, 0.067, 0.039, 0.125, 0.076, 0.053, 0.435]	[54.872, 64.914, 1.395, -33.777, 18.034, -49.448, 5.95, -5.89, -17.008, 1.028, -7.961, -1.763]	-9.260
64.435	[0.087, 0.112, 0.505, 0.15, 0.116, 0.066, 0.277, 1.0, 0.255, 0.242, 0.058, 0.125]	[56.062, 95.423, 0.42, -0.769, 26.771, -32.144, 23.489, -14.865, -9.336, -18.484, -9.638, -1.788]	-5.577
64.707	[0.226, 0.341, 0.241, 0.244, 0.326, 0.127, 0.305, 0.313, 0.894, 1.0, 0.591, 0.061]	[54.025, 190.919, -38.162, 5.315, 12.415, -43.508, 9.851, -34.918, -6.544, -14.96, -26.703, -9.273]	-7.130
64.877	[0.093, 0.062, 0.03, 0.048, 0.183, 0.062, 0.323, 0.345, 0.812, 1.0, 0.593, 0.027]	[51.215, 147.839, -42.919, -16.994, -10.063, -50.836, -2.134, -20.344, -7.343, 6.873, -17.623, -4.377]	-9.741
65.028	[0.185, 0.185, 0.132, 0.111, 0.438, 0.227, 0.204, 0.371, 0.473, 1.0, 0.401, 0.198]	[53.307, 170.652, -19.768, -56.818, 30.63, -12.891, 9.092, -13.069, -2.03, -3.845, -14.748, -5.676]	-10.886
65.533	[1.0, 0.566, 0.542, 0.483, 0.466, 0.813, 0.413, 0.908, 0.26, 0.483, 0.219, 0.638]	[54.12, 173.574, -23.62, 10.872, 34.852, -46.253, 6.938, 25.077, 12.291, 14.146, -15.355, -14.602]	-9.333
65.794	[0.299, 0.183, 0.126, 0.2, 0.572, 0.132, 0.076, 0.296, 0.405, 1.0, 0.337, 0.207]	[54.155, 99.792, 43.301, 10.763, 57.639, -6.243, 10.027, 24.63, -2.581, -1.585, 8.424, -5.495]	-14.553
66.043	[0.207, 0.192, 0.031, 0.438, 1.0, 0.373, 0.037, 0.037, 0.092, 0.161, 0.086, 0.535]	[51.609, 58.128, -68.176, 20.497, 18.035, -59.912, -11.253, 3.518, -6.784, -17.517, -27.138, 3.709]	-9.736
66.270	[0.042, 0.068, 0.42, 0.074, 0.044, 0.02, 0.336, 1.0, 0.39, 0.214, 0.068, 0.093]	[48.464, 65.55, -56.669, 22.808, -4.403, -21.875, 1.986, 3.156, 2.216, 6.843, -26.596, 14.841]	-16.120
66.484	[0.401, 0.46, 0.185, 0.168, 0.561, 0.115, 0.145, 0.063, 0.253, 1.0, 0.274, 0.22]	[51.262, 118.24, -53.625, -27.076, -10.16, 18.225, 14.33, 9.773, 14.542, -49.05, 2.407, -11.93]	-19.967
66.718	[0.067, 0.094, 0.044, 0.096, 0.421, 0.075, 0.046, 0.08, 0.187, 1.0, 0.38, 0.231]	[53.061, 142.313, -22.252, 39.809, -0.349, 2.983, 7.357, 1.587, -14.325, 1.745, -31.984, -18.747]	-13.425
66.930	[0.147, 0.183, 0.147, 0.164, 0.499, 0.251, 0.292, 0.613, 0.736, 1.0, 0.326, 0.107]	[51.111, 65.833, -16.287, -11.942, 37.656, 8.787, 8.498, -2.458, -1.704, -32.16, -28.753, 4.437]	-17.831
67.413	[1.0, 0.589, 0.683, 0.394, 0.292, 0.873, 0.446, 0.76, 0.24, 0.303, 0.238, 0.471]	[49.283, 13.484, -18.544, 69.092, 31.555, -30.769, 32.374, -7.651, 20.106, -12.064, 1.109, -24.597]	-16.267
67.640	[0.315, 0.277, 0.157, 0.269, 0.775, 0.197, 0.108, 0.168, 0.491, 1.0, 0.453, 0.348]	[53.612, 97.654, 42.697, 3.178, 59.191, -7.158, 15.701, 18.935, -7.636, -5.569, 14.07, -6.819]	-20.806
67.878	[0.265, 0.193, 0.125, 0.437, 1.0, 0.452, 0.061, 0.262, 0.166, 0.138, 0.091, 0.572]	[52.591, 44.156, -24.523, 11.979, 39.649, -46.645, 3.717, -12.329, -7.573, 8.185, -16.943, -9.968]	-9.907
68.121	[0.024, 0.071, 0.367, 0.069, 0.178, 0.048, 0.268, 1.0, 0.229, 0.097, 0.022, 0.055]	[50.813, 45.94, -27.276, -13.455, 23.306, -48.566, 4.36, 4.077, -5.075, 19.951, -31.412, -10.136]	-13.052
68.354	[0.187, 0.41, 0.068, 0.048, 0.477, 0.098, 0.045, 0.086, 0.149, 1.0, 0.183, 0.045]	[50.602, 40.376, -20.904, 15.412, -22.652, -70.055, 22.118, -14.89, -28.706, 24.584, -8.763, 15.784]	-15.411
68.626	[0.118, 0.142, 0.042, 0.07, 0.311, 0.081, 0.32, 0.487, 0.853, 1.0, 0.591, 0.017]	[51.526, 89.915, -36.121, 6.282, 18.9, -4.422, 4.864, -20.325, -0.929, -30.925, -25.586, 15.307]	-11.181
68.789	[0.651, 0.487, 0.199, 0.332, 1.0, 0.287, 0.363, 0.886, 0.489, 0.75, 0.418, 0.432]	[53.714, 99.684, 15.778, 30.571, 24.787, 4.124, -10.989, 10.916, -10.475, -21.967, 3.641, -6.06]	-14.927
69.104	[0.104, 0.099, 0.022, 0.064, 0.319, 0.216, 0.281, 0.303, 0.775, 1.0, 0.587, 0.048]	[48.594, -15.27, -15.466, -22.342, 19.658, -34.638, 19.399, -8.869, 6.119, 0.774, -28.334, -1.241]	-13.226
69.259	[1.0, 0.585, 0.297, 0.341, 0.346, 0.929, 0.35, 0.429, 0.169, 0.31, 0.22, 0.473]	[48.078, 27.105, -35.344, 75.288, 11.934, -26.479, 29.513, -8.155, 26.074, -20.341, 18.22, -16.424]	-15.366
69.474	[0.254, 0.23, 0.138, 0.135, 0.559, 0.136, 0.107, 0.523, 0.148, 1.0, 0.14, 0.15]	[52.261, 83.928, 55.216, -15.596, 67.374, 47.417, 29.054, 32.059, 1.831, -7.366, 29.801, -13.122]	-21.809
69.735	[0.091, 0.126, 0.077, 0.161, 0.577, 0.096, 0.103, 0.072, 0.347, 1.0, 0.33, 0.159]	[55.482, 167.032, -50.449, -40.561, 47.433, -38.402, -16.259, 17.091, 7.25, -40.43, -7.238, -5.038]	-9.387
69.927	[0.06, 0.048, 0.094, 0.086, 0.523, 0.059, 0.041, 0.047, 0.273, 1.0, 0.196, 0.063]	[51.994, 153.212, -25.48, 6.253, 60.322, -32.162, -15.683, -0.656, 8.387, 16.85, -46.99, -12.448]	-8.423
70.189	[0.533, 0.708, 0.165, 0.164, 1.0, 0.155, 0.2, 0.056, 0.315, 0.859, 0.336, 0.103]	[55.27, 169.002, -46.581, -30.494, 32.963, 0.921, -1.009, 18.809, 33.621, -36.025, 3.305, -32.914]	-15.960
70.397	[0.137, 0.173, 0.032, 0.06, 0.508, 0.057, 0.038, 0.064, 0.201, 1.0, 0.205, 0.108]	[51.119, 88.547, -31.568, 23.053, 23.584, -0.403, 7.828, 2.814, -2.993, 8.751, -60.303, -0.996]	-10.070
70.641	[0.121, 0.149, 0.113, 0.166, 0.418, 0.204, 0.217, 0.382, 0.603, 1.0, 0.341, 0.09]	[50.821, 78.924, -49.464, 10.572, 51.463, 29.345, 13.913, -17.746, -13.929, -11.213, 1.694, 6.185]	-18.009
71.111	[1.0, 0.919, 0.449, 0.387, 0.334, 0.942, 0.493, 0.919, 0.306, 0.356, 0.241, 0.414]	[49.313, 17.512, -18.716, 83.891, 29.406, -58.677, 25.069, -8.584, 13.245, -5.773, -9.646, -18.957]	-15.624
71.343	[0.249, 0.183, 0.075, 0.142, 0.505, 0.198, 0.092, 0.17, 0.316, 1.0, 0.394, 0.327]	[54.489, 96.584, 24.897, 2.795, 45.157, -36.649, 14.96, 13.77, -19.18, -2.508, 16.136, 6.227]	-22.084
71.558	[0.241, 0.34, 0.181, 0.463, 1.0, 0.361, 0.226, 0.837, 0.389, 0.268, 0.151, 0.552]	[54.065, 66.008, 0.701, -20.402, 30.44, -24.802, 5.008, -10.3, -8.436, 7.453, 1.429, -7.198]	-9.133
71.789	[0.119, 0.188, 0.823, 0.236, 0.138, 0.101, 0.238, 1.0, 0.163, 0.228, 0.083, 0.191]	[52.91, 24.165, 36.524, -1.275, -6.432, -22.024, 26.592, -11.209, -14.763, -10.472, -11.312, -1.478]	-9.130
72.045	[0.429, 0.848, 0.199, 0.136, 1.0, 0.231, 0.157, 0.316, 0.161, 0.721, 0.208, 0.16]	[53.629, 99.849, 17.646, -12.164, -33.74, -43.321, 3.551, 4.295, 6.552, -0.571, -10.315, -6.878]	-10.642
72.307	[0.146, 0.085, 0.034, 0.07, 0.217, 0.11, 0.361, 0.384, 0.811, 1.0, 0.635, 0.025]	[52.731, 109.296, 3.416, -12.399, -58.173, -31.139, -6.235, -4.102, 5.016, 16.72, -6.426, -1.346]	-7.996
72.457	[0.115, 0.093, 0.04, 0.07, 0.162, 0.057, 0.08, 0.133, 0.171, 1.0, 0.371, 0.106]	[54.722, 114.781, 21.862, -15.0, -4.487, -21.148, 5.442, 12.006, 0.747, 15.185, -14.545, 6.037]	-7.702
72.790	[1.0, 0.58, 0.479, 0.544, 0.617, 0.548, 0.412, 0.453, 0.233, 0.887, 0.187, 0.848]	[54.315, 118.881, 2.1, -21.487, -32.569, -23.085, -9.788, 20.406, 25.9, 19.556, -3.021, -6.676]	-8.539
73.160	[0.359, 0.283, 0.233, 0.266, 0.653, 0.148, 0.115, 0.424, 0.561, 1.0, 0.333, 0.441]	[53.82, 121.312, 47.226, -1.559, 34.678, -19.871, 8.007, 15.081, 7.997, 28.127, -12.687, -5.708]	-9.481
73.427	[1.0, 0.967, 0.821, 0.819, 0.777, 0.793, 0.194, 0.194, 0.192, 0.206, 0.613, 0.223]	[54.222, 105.232, -28.776, -36.562, -1.941, -62.893, -19.945, 15.797, 7.926, -10.575, 1.379, 10.985]	-9.913
73.514	[0.337, 0.527, 0.584, 0.231, 0.403, 0.301, 0.387, 1.0, 0.353, 0.463, 0.155, 0.201]	[53.882, 146.793, -9.699, -19.939, -44.935, -19.797, -16.707, -15.246, 16.519, 11.461, -17.268, -3.059]	-6.828
73.847	[1.0, 0.734, 0.381, 0.345, 0.898, 0.261, 0.304, 0.201, 0.323, 0.893, 0.27, 0.45]	[52.268, 124.417, -6.681, -38.467, -51.355, 1.011, -8.463, -5.068, 4.281, 12.787, -7.361, 1.102]	-11.180
74.099	[0.346, 0.168, 0.118, 0.132, 0.737, 0.107, 0.066, 0.322, 0.255, 1.0, 0.362, 0.258]	[53.523, 99.091, 22.772, 9.527, -21.469, -6.597, 2.624, 3.988, -0.307, 22.951, -12.098, -6.746]	-9.715
74.310	[0.116, 0.106, 0.168, 0.112, 0.299, 0.135, 0.201, 1.0, 0.391, 0.588, 0.209, 0.083]	[52.185, 65.132, -13.321, -3.782, -0.823, 3.278, 3.678, -15.87, 0.907, -5.754, -23.24, -1.487]	-12.209
74.791	[0.691, 0.557, 0.491, 0.32, 0.431, 0.658, 0.257, 0.709, 0.307, 1.0, 0.329, 0.396]	[53.025, 59.028, 27.133, -7.208, 7.323, -2.081, 11.429, 17.319, 34.004, -10.31, 24.499, -29.461]	-13.680
75.018	[0.148, 0.113, 0.079, 0.102, 0.507, 0.079, 0.056, 0.108, 0.219, 1.0, 0.257, 0.16]	[54.21, 103.212, 34.2, -21.018, 24.315, -17.441, 13.439, 4.86, -2.814, 3.966, -3.178, -17.43]	-9.560
75.274	[0.22, 0.186, 0.059, 0.373, 1.0, 0.317, 0.061, 0.078, 0.113, 0.266, 0.142, 0.558]	[52.745, 76.311, -36.133, 7.269, 2.607, -49.632, -6.072, -5.545, -9.313, -9.492, -25.262, -3.291]	-6.965
75.511	[0.026, 0.123, 0.441, 0.109, 0.098, 0.017, 0.326, 1.0, 0.204, 0.321, 0.099, 0.061]	[49.03, 32.883, -27.997, 1.445, -20.8, -48.507, -19.036, -30.21, 2.865, 29.729, -35.997, -23.153]	-12.315
75.737	[0.051, 0.146, 0.097, 0.074, 0.438, 0.087, 0.035, 0.031, 0.155, 1.0, 0.234, 0.033]	[50.911, 55.789, -37.529, 31.797, -22.048, -30.977, 2.526, -14.708, -6.824, 7.909, -47.734, 7.687]	-16.602
76.174	[0.077, 0.111, 0.091, 0.125, 0.375, 0.188, 0.163, 0.244, 0.396, 1.0, 0.29, 0.082]	[52.134, 60.776, -16.884, 37.465, 22.544, 13.792, 15.079, -14.619, -11.485, -31.765, -16.882, -0.135]	-16.406
76.643	[1.0, 0.605, 0.357, 0.429, 0.415, 0.893, 0.436, 0.532, 0.296, 0.961, 0.437, 0.477]	[46.637, 26.257, -56.876, 84.111, -4.715, -28.93, 24.686, -12.988, 25.304, -31.066, 25.01, -16.313]	-15.806
76.869	[0.152, 0.104, 0.066, 0.105, 0.387, 0.12, 0.083, 0.138, 0.305, 1.0, 0.297, 0.155]	[53.24, 101.974, 14.925, -17.275, 48.56, -21.837, 26.829, 16.778, 1.788, 2.02, 6.716, -7.831]	-21.315
77.108	[0.182, 0.161, 0.056, 0.369, 1.0, 0.32, 0.032, 0.04, 0.151, 0.24, 0.105, 0.567]	[51.524, 67.923, -54.603, 24.555, 18.799, -40.928, -5.217, -3.764, -12.059, -3.688, -19.269, 8.886]	-10.073
77.351	[0.029, 0.122, 0.332, 0.106, 0.452, 0.426, 0.898, 1.0, 0.561, 0.571, 0.074, 0.029]	[46.891, 31.49, -52.892, 0.52, -13.1, -64.051, 1.498, -33.377, -13.889, 30.369, -9.856, 0.726]	-15.568
77.508	[0.688, 0.59, 0.515, 0.593, 1.0, 0.516, 0.58, 0.236, 0.291, 0.969, 0.418, 0.486]	[46.237, 7.795, -23.57, -54.847, -36.165, -23.756, 1.827, 24.266, 6.72, -1.12, -20.713, -1.381]	-16.210
77.793	[0.332, 0.275, 0.142, 0.228, 0.767, 0.451, 0.688, 0.74, 0.788, 1.0, 0.49, 0.146]	[53.137, 72.759, 51.848, 1.338, 16.532, 8.137, 19.365, -5.462, 2.778, 11.985, 1.407, -15.83]	-15.705
77.950	[1.0, 0.568, 0.285, 0.272, 0.097, 0.04, 0.154, 0.223, 0.175, 0.186, 0.589, 0.454]	[54.036, 92.114, 52.377, -0.676, -1.569, -32.862, 21.646, -0.102, -4.321, -2.875, -6.674, 7.624]	-9.788
78.042	[0.082, 0.359, 1.0, 0.379, 0.129, 0.026, 0.053, 0.043, 0.049, 0.281, 0.053, 0.05]	[55.101, 93.008, 0.933, -14.122, 21.857, -31.39, 14.511, -5.961, -23.875, -11.12, -27.639, 15.738]	-7.457
78.257	[1.0, 0.508, 0.097, 0.07, 0.137, 0.091, 0.118, 0.307, 0.129, 0.129, 0.328, 0.209]	[52.916, 86.056, 31.102, -17.346, 5.991, -12.069, 25.112, -9.575, -10.639, 1.862, -19.594, 2.175]	-9.642
78.408	[0.45, 1.0, 0.594, 0.268, 0.112, 0.042, 0.071, 0.077, 0.064, 0.281, 0.213, 0.068]	[55.409, 79.482, 56.982, 6.928, -8.614, -18.161, 24.099, 1.236, -16.099, -6.847, -6.438, 7.341]	-9.625
78.513	[0.133, 0.135, 0.12, 0.308, 1.0, 0.371, 0.143, 0.117, 0.14, 0.335, 0.258, 0.164]	[55.568, 86.735, 27.636, -19.605, 27.639, -28.201, 15.833, 5.849, -9.708, 14.215, -19.561, 5.281]	-7.154
78.733	[0.338, 0.676, 0.195, 0.336, 1.0, 0.478, 0.279, 0.256, 0.294, 0.834, 0.571, 0.518]	[56.789, 95.61, 15.767, -9.306, 14.115, -23.771, -6.005, 12.594, -22.115, -5.62, 0.343, 7.429]	-7.044
78.849	[0.334, 0.487, 0.559, 0.385, 0.833, 0.746, 0.664, 1.0, 0.511, 0.485, 0.231, 0.157]	[56.334, 98.762, 25.185, -19.089, 9.946, -27.252, 14.916, 5.073, -3.217, -6.027, -17.466, 0.928]	-5.202
79.000	[0.484, 0.66, 1.0, 0.543, 0.448, 0.495, 0.414, 0.41, 0.507, 0.894, 0.384, 0.367]	[56.348, 90.963, 32.952, -14.595, 7.182, -36.067, 8.853, 15.281, -13.4, 2.369, -5.307, -3.995]	-4.765
79.958	[0.199, 0.142, 0.792, 0.417, 0.375, 1.0, 0.324, 0.062, 0.057, 0.178, 0.1, 0.069]	[54.785, 51.703, 11.191, 21.676, 16.392, -38.115, 35.769, -19.317, -23.599, 6.304, -31.054, -2.287]	-5.238
80.347	[0.196, 0.491, 1.0, 0.315, 0.068, 0.085, 0.086, 0.05, 0.056, 0.218, 0.065, 0.048]	[53.22, 54.154, -17.81, -17.81, 4.373, -65.836, 27.819, -15.231, -19.171, 11.975, -17.121, -8.976]	-9.830
80.538	[0.091, 0.384, 1.0, 0.183, 0.053, 0.057, 0.032, 0.017, 0.015, 0.237, 0.044, 0.015]	[53.527, 49.84, 16.512, -62.035, 29.476, -30.163, 49.011, 31.454, -4.43, -19.213, -7.052, -0.3]	-9.722
80.811	[0.402, 0.321, 0.317, 0.415, 0.695, 1.0, 0.62, 0.509, 0.498, 0.462, 0.318, 0.373]	[54.77, 108.0, -11.475, -34.072, -11.464, -46.569, -14.133, 13.19, 2.089, -2.612, 0.738, 6.855]	-7.424
81.374	[1.0, 0.533, 0.237, 0.292, 0.491, 0.275, 0.371, 0.405, 0.737, 0.859, 0.648, 0.168]	[54.394, 119.056, 4.838, -9.067, -33.002, -28.851, -8.358, -1.605, 34.214, 9.753, -20.391, 7.925]	-6.780
81.508	[0.396, 0.561, 0.096, 0.162, 0.688, 0.198, 0.146, 0.186, 0.408, 1.0, 0.711, 0.212]	[54.142, 99.376, 7.157, -20.151, -27.057, -37.916, 1.294, -8.883, 36.633, 23.493, -8.324, -1.427]	-8.841
81.717	[0.212, 0.279, 0.108, 0.144, 0.463, 0.141, 0.172, 0.346, 0.282, 1.0, 0.368, 0.213]	[54.721, 102.171, 10.253, -3.34, 32.816, -27.333, -6.623, -2.945, 13.918, -4.265, -4.336, -13.564]	-9.234
81.961	[1.0, 0.695, 0.579, 0.575, 0.471, 0.418, 0.77, 0.845, 0.641, 0.657, 0.968, 0.821]	[54.318, 105.736, 30.683, -15.229, -5.432, -38.842, -0.075, -14.134, 33.51, 34.514, -2.642, -0.517]	-8.371
82.053	[1.0, 0.733, 0.042, 0.027, 0.107, 0.041, 0.087, 0.35, 0.204, 0.238, 0.495, 0.154]	[55.014, 97.866, 25.284, -1.877, 6.404, -25.423, -4.276, -9.66, 56.438, 17.333, -19.322, -3.07]	-5.990
82.175	[0.611, 0.675, 0.361, 0.365, 0.745, 0.737, 0.959, 0.96, 0.899, 1.0, 0.644, 0.09]	[54.342, 103.343, 4.446, -6.293, -0.077, -32.309, 7.32, 1.01, 34.019, 14.406, -7.467, -22.048]	-7.410
82.285	[0.323, 0.318, 0.238, 0.309, 0.641, 0.493, 0.631, 0.693, 0.748, 1.0, 0.59, 0.088]	[54.119, 108.069, 36.315, 1.802, -5.744, -31.17, 11.398, -4.386, 49.594, 24.771, -14.658, -11.157]	-7.833
82.402	[0.091, 0.067, 0.041, 0.043, 0.263, 0.062, 0.257, 0.278, 0.828, 1.0, 0.561, 0.041]	[53.911, 134.96, -6.288, -20.042, 1.274, -32.714, -1.655, 8.76, 41.039, 14.695, -22.136, -13.975]	-7.380
82.587	[1.0, 0.383, 0.064, 0.035, 0.053, 0.033, 0.05, 0.158, 0.076, 0.152, 0.146, 0.282]	[53.898, 88.831, -14.578, -43.894, -12.179, -28.291, 4.508, -12.785, 26.203, 1.462, -10.762, -0.516]	-8.394
82.872	[1.0, 0.481, 0.11, 0.079, 0.218, 0.083, 0.107, 0.329, 0.079, 0.419, 0.169, 0.397]	[53.848, 108.362, 7.285, -9.032, -26.361, -23.976, 4.022, -12.118, 39.374, 18.669, -12.407, -4.46]	-9.411
83.122	[0.174, 0.247, 1.0, 0.358, 0.227, 0.274, 0.234, 0.189, 0.16, 0.361, 0.177, 0.151]	[55.246, 98.837, -9.247, -26.027, -0.732, -30.816, 12.481, -26.016, 0.015, 1.311, -33.542, 1.714]	-10.226
84.021	[0.203, 0.415, 1.0, 0.267, 0.063, 0.17, 0.082, 0.061, 0.038, 0.295, 0.076, 0.07]	[51.971, 44.334, -29.316, -9.979, 20.414, -41.404, 29.051, -8.469, 10.757, -13.093, 13.415, -20.495]	-10.245
84.266	[0.163, 0.405, 1.0, 0.229, 0.082, 0.079, 0.037, 0.016, 0.022, 0.35, 0.087, 0.014]	[54.476, 82.123, 2.318, -30.081, 46.808, -28.548, 55.007, 4.973, -13.293, -6.533, -5.092, -1.633]	-10.363
84.509	[0.489, 0.421, 0.451, 0.522, 1.0, 0.936, 0.62, 0.601, 0.564, 0.449, 0.428, 0.497]	[54.526, 125.226, -14.292, -35.327, -13.108, -36.402, -21.057, 14.4, 5.443, -7.525, -12.568, 4.065]	-7.234
84.968	[0.808, 0.416, 0.365, 0.38, 0.732, 0.45, 0.575, 0.562, 0.401, 1.0, 0.47, 0.396]	[54.08, 110.34, -3.815, -41.404, -20.373, -44.223, -5.394, -12.157, 30.964, 20.128, -14.0, -5.008]	-9.339
85.426	[0.101, 0.155, 0.076, 0.091, 0.19, 0.112, 0.097, 0.143, 0.287, 1.0, 0.395, 0.069]	[55.262, 109.552, -0.55, -11.5, 23.511, -45.129, -17.562, -4.517, 14.586, -4.551, -16.559, -13.274]	-7.673
85.629	[1.0, 0.367, 0.061, 0.025, 0.06, 0.025, 0.025, 0.192, 0.049, 0.111, 0.049, 0.298]	[54.406, 107.595, 25.281, -26.92, -11.308, -30.529, 9.002, -20.523, 40.821, 18.011, -22.971, -4.065]	-7.202
85.885	[0.441, 0.644, 0.179, 0.345, 1.0, 0.522, 0.25, 0.245, 0.156, 0.986, 0.295, 0.217]	[54.128, 96.936, 10.541, -18.693, -6.488, -50.496, 4.272, -5.881, 24.75, 19.59, -7.351, -10.592]	-8.097
86.111	[0.279, 0.201, 0.07, 0.07, 0.206, 0.096, 0.108, 0.139, 0.283, 1.0, 0.599, 0.237]	[54.918, 115.79, 12.499, -10.149, 17.086, -39.549, 15.146, -3.33, 27.128, 12.829, -2.665, -16.851]	-8.480
86.564	[1.0, 0.565, 0.176, 0.199, 0.261, 0.086, 0.123, 0.349, 0.157, 0.47, 0.091, 0.45]	[53.716, 109.245, 13.855, -23.483, -29.921, -21.737, 6.062, -9.074, 31.207, 20.917, -9.859, -1.311]	-8.753
86.773	[0.934, 1.0, 0.267, 0.303, 0.414, 0.391, 0.514, 0.507, 0.636, 0.64, 0.696, 0.066]	[53.764, 107.616, -7.992, -47.9, -7.681, -28.188, 8.105, 3.102, 17.902, 6.304, -9.917, -15.585]	-9.228
86.872	[0.679, 0.908, 0.772, 0.805, 1.0, 0.742, 0.871, 0.736, 0.62, 0.924, 0.553, 0.52]	[55.509, 135.177, 14.268, -19.645, 3.122, -33.46, 17.97, -9.916, 1.685, 12.436, -15.197, -17.677]	-6.060
87.278	[0.908, 0.396, 0.245, 0.281, 0.682, 1.0, 0.511, 0.386, 0.329, 0.495, 0.481, 0.659]	[55.081, 77.488, 1.273, -19.275, 13.543, -28.769, 10.508, -5.505, -2.754, 11.932, -18.927, 1.294]	-7.570
87.963	[0.215, 0.187, 0.279, 0.357, 1.0, 0.339, 0.274, 0.249, 0.247, 0.43, 0.255, 0.405]	[55.147, 87.859, 2.378, 6.724, 10.668, -21.543, 24.772, -6.306, 1.739, 12.828, -20.606, -2.185]	-9.055
88.642	[1.0, 0.376, 0.075, 0.065, 0.439, 0.063, 0.106, 0.097, 0.1, 0.544, 0.271, 0.243]	[53.709, 67.429, -2.499, -10.805, -3.202, -50.323, 26.08, -31.975, 3.546, 28.911, -2.021, -11.586]	-9.893
88.887	[1.0, 0.909, 0.148, 0.251, 0.774, 0.161, 0.162, 0.181, 0.32, 0.757, 0.313, 0.716]	[53.463, 69.009, 9.333, -7.816, -22.185, -45.353, 18.084, -3.931, 22.331, 20.938, -26.796, 1.092]	-8.469
89.089	[0.241, 0.083, 0.035, 0.071, 0.075, 0.055, 0.064, 0.042, 0.067, 0.256, 0.187, 1.0]	[53.845, 96.755, -9.883, -25.062, 10.387, -20.68, -2.766, 0.841, 13.085, 1.566, -6.277, -5.841]	-10.704
89.333	[1.0, 0.406, 0.1, 0.067, 0.06, 0.068, 0.127, 0.295, 0.139, 0.17, 0.191, 0.821]	[54.072, 84.522, 10.839, -13.682, -13.059, -25.691, 4.21, -12.052, 35.758, 21.835, -10.81, -8.32]	-8.794
89.530	[0.634, 0.384, 0.214, 0.365, 1.0, 0.615, 0.234, 0.441, 0.174, 0.781, 0.258, 0.44]	[53.612, 82.876, 17.089, -9.1, 2.898, -31.225, 11.748, -17.081, 30.645, 6.45, -10.862, -9.321]	-8.789
89.798	[0.783, 0.37, 0.69, 0.373, 0.267, 0.184, 0.205, 0.55, 0.406, 1.0, 0.361, 0.442]	[54.089, 100.458, -1.769, -8.162, 24.796, -28.606, 8.756, -14.195, 19.527, 22.015, -11.852, -16.175]	-9.486
90.228	[0.467, 0.342, 0.23, 0.139, 0.91, 0.286, 0.223, 1.0, 0.221, 0.115, 0.078, 0.55]	[51.563, 45.152, -14.813, -15.679, -16.072, -24.051, -4.984, -6.39, 30.115, -1.932, -22.289, -14.819]	-9.116
90.506	[1.0, 0.43, 0.126, 0.119, 0.217, 0.928, 0.209, 0.363, 0.109, 0.183, 0.101, 0.129]	[54.292, 81.347, 12.755, -29.947, -14.05, -39.29, 11.753, 0.387, -18.344, 20.652, -15.904, -9.402]	-12.048
90.779	[0.845, 0.252, 0.199, 0.238, 0.471, 0.458, 0.434, 0.38, 0.544, 1.0, 0.669, 0.334]	[54.689, 88.139, 39.451, -12.783, -13.859, -25.556, 25.061, 4.546, 4.786, 1.958, -11.761, -4.419]	-7.364
91.202	[1.0, 0.311, 0.182, 0.035, 0.05, 0.036, 0.266, 0.895, 0.126, 0.034, 0.033, 0.342]	[53.438, 36.034, 21.855, -0.556, -16.021, -54.59, 16.419, -15.283, -14.92, 29.265, -14.46, 2.673]	-8.046
91.429	[0.05, 0.091, 0.35, 0.134, 0.135, 0.119, 0.309, 1.0, 0.221, 0.093, 0.141, 0.397]	[54.795, 104.587, 17.306, -29.942, -3.46, -43.403, 17.732, 10.13, 6.583, 17.276, -23.24, -15.616]	-8.526
91.887	[1.0, 0.268, 0.353, 0.4, 0.408, 0.445, 0.618, 0.541, 0.427, 0.446, 0.222, 0.949]	[54.655, 85.714, 6.362, -24.54, -16.004, -27.513, -5.903, -13.029, -19.04, -0.566, -14.511, -3.792]	-8.652
