MFCC	ZC	time	noteName	noteMIDI	noteKey	noteOctave	chordName	chordKey	chordMode	chordNotes	RMS
[0.00050742673453219641, -0.053509049583598034, 0.0025540894113323552, -0.086506736374196605, 0.012558415760127938, -0.060054408800859514, -0.028404833033699256, 0.00084025645430171338, -0.060235024402332416, -0.046544450940362199, 0.0068703267771723329, 0.0093927854395849126]	0.430	107.532	G	55	7	3	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.450
[-0.02880441031568097, 0.024562209176994768, -0.066953170776176796, 0.023335379590167692, -0.057402466787642041, -0.060630218257845266, -0.019829378553802776, -0.050909614794710102, -0.045179934073728278, -0.027271054318630715, 0.0094130197262005354, 0.014200113858807656]	0.441	107.741	G	43	7	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.363
[-0.059503110109894952, 0.0049958779317801731, -0.049497611385232301, -0.039950992268766874, -0.0078654012029740431, -0.068004824310142806, -0.038621700284428018, -0.068361597063464286, -0.031199271428289529, -0.0039198759340898365, 0.023004833623584377, 0.024705971924465522]	0.200	107.996	B	59	11	3	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.260
[-0.043381555991755194, -0.01875150839031979, -0.068668575077028796, -0.010708380769003573, -0.074981967579093645, -0.025878400508211521, -0.030305222251675548, -0.034148347772867016, -0.0023350663518296078, -0.0054115810830952888, 0.019754892399984528, -0.0084086371246482397]	0.230	108.669	B	47	11	2	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.185
[-0.10433326263336254, 0.012342450566385622, -0.0269930467518141, -0.027134595527379169, -0.0055136335113652847, -0.07556034365489743, -0.050697750250891141, -0.06404957790463621, 0.022169243376158585, 0.0023264600329979523, -0.023931671076436175, 0.0084488084773753167]	0.137	109.830	G	67	7	4	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.112
[0.02948175130157029, 0.027115897457131648, -0.08615372558882442, -0.044787000384462199, -0.01159330963506441, -0.0060790316604538248, -0.0050865691268867728, -0.059358353332481163, -0.03591437566174329, -0.013417971261034455, -0.024697716835864615, -0.017888104286805904]	0.141	110.504	G	43	7	2	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.313
[-0.13861074532329407, 0.070538522446384408, -0.048969473803343565, -0.15664112481032494, -0.039718065147642749, -0.11512363385113245, -0.037463889852931351, -0.14964344459351442, -0.061715153208525816, 0.043704551324300622, 0.089370025668735004, 0.075575765485322438]	0.213	111.618	G	43	7	2	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.349
[-0.10490049537764108, 0.052164127435977564, -0.057681882017844695, -0.048633227634903492, 0.01418872208012582, -0.070344277285649834, -0.030902099616862883, -0.053081636998134674, -0.05062443177940338, 0.017769056174904443, 0.012985997241223013, 0.050071987008871735]	0.290	111.688	D#	99	3	7	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.166
[-0.076530894397464327, -0.027269420263778356, -0.043582399057673818, -0.073603485929251575, -0.026511340696375382, -0.039495305215124024, -0.026422170070213677, 0.074673852780841904, 0.011594705289022537, 0.0031813940314882523, 0.0058827588044140042, 0.059345276113625792]	0.368	112.385	D	74	2	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.131
[-0.22921340266154053, -0.22008650806821792, -0.083827377218560095, -0.047401818007778075, -0.049596032676409885, -0.00328967702720482, 0.027694773994787564, 0.031880785499509352, 0.021243943301537806, -0.038311414350644439, -0.081671560529498977, -0.036867709185998715]	0.120	113.081	D#	75	3	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.124
[-0.38740897789480711, -0.044797774810045994, -0.13730295335942155, -0.022607227405617498, -0.011762219086196903, 0.042072146637703568, 0.045604079501081862, 0.087129444876237361, -0.070838114798983734, 0.015937769378151865, 0.044894959673467218, -0.004056258985798181]	0.302	113.522	E	76	4	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.085
[0.00028264869402512343, -0.1300290931959438, -0.11566902279267682, 0.027252156470080557, -0.024737902587338944, 0.031055116752906467, -0.040254444077396999, 0.0022069927453140029, -0.024766401399062023, 0.029068940636289058, -0.035016311052970879, 0.0078305387985473061]	1.000	114.219	G	115	7	8	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.118
[0.20281177033128395, 0.029716528735738455, -0.025021324544235803, 0.059453273662076117, -0.079402663674812163, 0.0066654512318616542, -0.029469185559044028, 0.012119869360001033, -0.0077583649264904757, 0.01218199466233794, 0.015110406032020476, -0.00066993883225285834]	0.028	114.474	F#	42	6	2	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.536
[0.11075650107256135, 0.076759524714418284, 0.098092296978885204, 0.016715543616165049, 0.018720228732577997, -0.057431023229620459, 0.03825639616644378, 0.0098295305972626677, 0.054689685557588054, -0.049235553422401386, -0.0064064292206393947, -0.0027130509487767909]	0.031	114.916	G#	44	8	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.711
[0.0092737614013181559, 0.0050841335626187383, -0.0010171246956041978, -0.011768534421631522, -0.0053401408966419015, 0.016085442372202309, 0.024641683744281166, 0.00094879438479671271, -0.0050971120467988539, 0.032596887096469095, 0.012491493458225204, 0.025108651638329597]	0.055	115.032	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.417
[0.0026277142529628002, -0.00058870263792249063, 0.024696522037098958, -0.0019677504224061065, -0.029060279301722818, -0.0056956727863803156, 0.038555784761883607, -0.02149961720750003, 0.044411661835363075, 0.028388448395601361, 0.020086628427309575, 0.05638383781881675]	0.087	115.380	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.353
[0.091074203796354058, 0.067321182922019759, 0.029426277509848733, -0.047447774839482398, -0.030808791218541593, 0.026929434480042549, -0.0073552762140025691, -0.022265885196464091, 0.053396782802490106, 0.0050368155072007658, -0.025359032827962862, 0.014645824844806678]	0.062	115.612	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.568
[0.1831251966144693, 0.15354723265788847, 0.019736258293928773, -0.009979501232821918, -0.016570615192636341, 0.0010761634419525685, -0.00031333183738807037, -0.04849963769127405, 0.073585096739017294, -0.017005610681212046, -0.030434306871438485, 0.015492622045235702]	0.084	115.844	G	31	7	1	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.469
[-0.075200570702199612, 0.09482835375859619, 0.1241099617689618, 0.042708793773684722, -0.069939081394218894, 0.027758326056009999, -0.070077494065779761, -0.044196847407042182, -0.01537920832867554, -0.042449543136581711, -0.12016582655374954, 0.042582122063567859]	0.842	116.053	C	84	0	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.132
[-0.23059077238716527, -0.075286733406057835, 0.047760088383993968, 0.04313272004041175, -0.087797131374842102, 0.035272189020131142, -0.019762532569021694, -0.012564950302313995, -0.025376973572311404, -0.071161307259423712, -0.059570004588965081, 0.0046736785569063601]	0.218	116.286	C	84	0	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.172
[-0.2785084788435257, -0.19535965961742624, 0.073725453172115568, -0.062793392096784612, -0.081993020464940392, -0.015267808543260682, 0.010117585052078212, -0.011183524453913357, -0.0086660138541178287, -0.066212531406820249, -0.045066447089999497, -0.013217872357223555]	0.145	116.518	C	84	0	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.209
[0.37154375120214178, 0.22123976339203899, 0.21926323348515719, -0.045985104153038282, -0.052804615318641765, 0.016094001089942911, -0.039218852587013915, -0.0067741318566535954, 0.052573635366304432, 0.030577177838878512, -0.049248870012820134, 0.0097037699653091461]	0.045	116.750	G#	32	8	1	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.581
[0.10752296899890766, -0.015760390291337512, 0.10163830327611136, -0.029603146142697122, -0.073837553454138574, -0.01663844545212248, -0.055761925341845306, -0.0003331326717078073, 0.0330174307618274, -0.029666702296795175, -0.062091247864808456, -0.063072055833162929]	0.129	116.866	C	84	0	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.159
[-0.10458018804088136, -0.17054736881013188, 0.1569790078446095, -0.0121555396595303, 0.0090928964294220444, 0.1025041467808601, 0.015692051000073658, -0.058933737272060104, -0.044308823370108476, -0.04229389160946613, -0.031881633115932444, -0.018472836591810045]	0.214	117.214	C	84	0	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.176
[-0.31129438912976598, -0.25480451659734177, 0.31852296617622228, -0.033476559678278436, -0.13509021085332157, -0.04532916790377952, -0.057287573724829885, -0.091039954555053607, 0.049369589639612785, 0.0039980062867400155, -0.028555365904265814, -0.016519275235282221]	0.149	117.447	C	84	0	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.225
[0.21902539342710522, 0.29873407978279459, 0.066997109713011177, -0.012683904463212433, -0.10908872933447876, 0.055280573698059644, 0.0010058066826821952, -0.013877588967811938, -0.016311767549990225, -0.00010883648800524051, 0.026974755491438927, -0.0031285794701033437]	0.072	117.679	C#	37	1	2	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.425
[-0.071461119364581743, 0.066785110840430512, 0.017263839708772048, 0.037461578239923, -0.032964771022834169, 0.041216444805064437, -0.028892098147900783, -0.10019442329178405, -0.0064598300342218942, -0.018624201067023359, -0.044856798566473371, -0.0022356132430895702]	0.478	117.911	C	84	0	6	Ab	8	1	[1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]	0.082
[0.092360739488951113, 0.18698569646878613, 0.027769787612065056, -0.070567931905247738, -0.0068626609019374193, 0.03607131119430991, 0.024707012950556363, -0.037609321963565485, 0.00065102070318243381, -0.037746354728646118, 0.031000964958661135, -0.021256425565687121]	0.099	118.608	A	45	9	2	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.528
[0.44028159366610903, 0.27939486968308214, -0.058969081720672993, -0.11681361118506965, -0.12018979392014871, 0.11184024565386103, -0.008058333550421487, 0.027245436241089934, -0.0066898450878838155, -0.066690521096068142, 0.046391525363358645, 0.015078376371529737]	0.159	119.049	C	48	0	3	F	5	1	[1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.367
[0.11350708807470462, 0.0654775787923908, -0.024165977436890841, -0.0031413314965217445, -0.01663890176744795, 0.0087187149786883307, 0.017317504976889289, 0.0004347217371461854, 0.018737764190352346, 0.034850733732259526, 0.016745597195626828, 0.044752596265714907]	0.067	119.072	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.424
[0.14762448302163747, 0.1162068619990117, 0.0046282637513166847, -0.0038183769866620165, 0.009991083936134763, -0.02338177889395179, 0.02966015783878137, -0.039743246348057371, 0.023223621864909973, 0.0065621785296627816, -0.0038448476452338479, -0.027126864878485785]	0.117	119.536	F#	30	6	1	B	11	1	[0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1]	0.416
[-0.11837850919905331, 0.040786505511704471, 0.042978833604636585, 0.043433034438124227, 0.0010211265440196893, -0.022133677159201913, -0.047985266190291156, -0.0060041566755705588, -0.058641032044196614, -0.023129649705619332, 0.0030220388358183858, 0.010689844041269823]	0.487	119.769	A	81	9	5	Abm	8	0	[0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1]	0.086
[0.17753328998715448, 0.16653899971862929, 0.092322328703535447, 0.01005357907298164, -0.03047243526357114, -0.048037838618052775, 0.026019061693448149, -0.015273023250522499, 0.013385759126171896, 0.00036685171443885564, -0.015189130805279432, 0.015071524761011569]	0.165	120.442	G	31	7	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.301
[-0.22738611159998315, -0.014966320159227888, -0.018084167703325028, 0.0038847840344356792, 0.060751777131822657, 0.036677516195102282, 0.015439380157804751, 0.018214550730674194, -0.030586141222699446, -0.089114405323571511, -0.0024706801234888596, -0.018624711144827378]	0.344	120.906	E	76	4	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.099
[0.072583505120472638, -0.05375743481464066, -0.026393960184690448, 0.022721686561170105, 0.059795640865346979, 0.059539809182607095, 0.032482933932484769, -0.00989447808300206, -0.030157087363492638, -0.051822437993259959, -0.0062931595746700507, -0.0091089850437431983]	0.271	121.371	G#	56	8	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.602
[0.16898691980090508, 0.13669919938331973, 0.051982144277134039, 0.0022271195352615808, -0.011101988476811667, 0.018672771476406703, 0.0093104679874872961, -0.036022552901952561, -0.003688885623691256, 0.027003251885670598, 0.0055891923884859871, 0.0180900492326505]	0.217	121.603	F	41	5	2	C#	1	1	[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0]	0.609
[0.032632166442472459, -0.1321944495404708, -0.12098137867280334, -0.076020471602800191, 0.045206752380009103, -0.033618735076834182, 0.046801812260698246, -0.036296898121603707, -0.050301199014729521, -0.066337100305614072, -0.013976030137762828, 0.0078823161853796356]	0.257	121.719	A	57	9	3	F#m	6	0	[0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.583
[0.017035085115939319, -0.03972010441102368, -0.0057835244079431948, 0.027736416892415627, -0.0036302178073263241, 0.046169066737046766, 0.04156640282126637, -0.026019110835376395, -0.025167560610944474, 0.014945027408104789, 0.010987826168463635, -0.0082398883597400059]	0.156	121.835	G	79	7	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.636
[-0.013483994914455889, -0.051708039058512734, 0.0027395834140112193, 0.0075584173787514673, -0.022153753085005681, 0.052469600986436889, 0.035488823646665259, -0.024569355178128582, -0.014260831821013089, 0.0076949659894860051, -0.030898340270090592, 0.0024667824462277963]	0.238	122.067	B	83	11	5	G	7	1	[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1]	0.702
[-0.0062113108145086041, 0.035961111846949209, 0.064652176401185701, 0.012258563951982285, -0.011064992979573232, 0.012245971960991876, -0.0053032609469285613, -0.011320944823372757, -0.0016907551125885218, -0.0015067129033324469, -0.00068987018388789513, 0.0075514820123854147]	0.248	122.300	C	84	0	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.760
[-0.045741744127664116, 0.042913015092812833, 0.058884193611828797, -0.02283840988074624, -0.061342575939065232, 0.056343670685156479, 0.050533060517291589, 0.0084002907640245861, 0.044362666737965344, 0.01778541399684062, 0.033201618625802246, 0.016301607543308803]	0.212	122.532	C#	97	1	7	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.773
[-0.17101224588846159, -0.022420412297213605, 0.057134917350566639, -0.041884144242109685, -0.073325811130556001, 0.0026769262327761981, 0.032511943223683434, 0.018034022606634302, 0.039754577331456549, -0.049449707326137397, -0.030554247596729141, 0.021187313354289205]	0.205	122.741	B	83	11	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.662
[0.023245245273631327, -0.0082227598080595668, 0.023000092906936713, -0.033563615562392492, -0.016479510739685888, -0.0063952291334219181, 0.019100245183920971, -0.0072032182170807075, 0.024487157012950983, 0.05380934402294995, -0.020593658516705401, 0.0077513638713578399]	0.126	122.996	A	45	9	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.767
[0.11456289861927955, -0.0068835689550070522, 0.08689132124368279, -0.037732042531502696, -0.025225149037379994, 0.026314321704389115, 0.0069726784231463447, -0.035072231710122331, 0.036980477703845133, 0.019416450254886208, -0.0099650073400739808, -0.0079876042628102169]	0.117	123.228	G#	32	8	1	Cm	0	0	[1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]	0.705
[-0.03586217215627021, -0.029038860547743874, 0.015898475397814905, -0.054621720538697661, -0.037896873356559418, 0.049080719668433741, -0.0086396360905975703, -0.01137570424669224, 0.009642502366583084, -0.0081112051608394336, -0.029936686375836311, 0.030350797852906296]	0.323	123.437	C	84	0	6	C	0	1	[1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0]	0.670
[-0.018725740981003446, -0.074426737685941879, 0.035855729471014272, -0.037854230201978804, -0.013373693298807641, 0.051750488725155121, 0.020043333006427654, -0.011770954906449265, -0.0015513722660953086, 0.0050614999561549232, -0.013768672405606357, 0.046751384281936981]	0.167	123.669	C	84	0	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.704
[-0.12940359850284966, -0.048379016505600225, 0.052694384093704673, -0.08355761323132388, -0.074914432856844571, 0.0075094632966018942, -0.036517719567841098, -0.02147921382068177, 0.02371828836358222, -0.0082906306083543619, -0.027458617209526727, 0.02167542254834701]	0.131	123.902	C	84	0	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.637
[0.050008604152256907, 0.051330473260647852, 0.16921392099253246, -0.054813048154663209, -0.06311640218061032, 0.05870621788183189, -0.0078923995119126126, -0.012774174005924975, 0.035648579082289529, -0.045506656092869767, -0.032676625588594958, 0.037591940524249683]	0.141	124.134	E	88	4	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.845
[-0.0623639256657193, 0.0043945978227676449, 0.058563571108990881, -0.083226851153574255, -0.040192887120949046, 0.017859159983390046, -0.023009229027660498, 0.0064055168420291842, 0.0072305816742774115, -0.054773733546085862, 0.0099444031121033692, 0.031018612308370042]	0.147	124.366	E	88	4	6	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.761
[-0.14328956774021626, -0.16387273193892091, -0.034787794265417102, -0.084128699873368268, -0.030560093593105728, 0.092234561716899796, 0.058057442394771556, 0.0045568820448873715, -0.020296852345402915, 0.020269436989169554, -0.0050702251748815418, 0.0033053817061611539]	0.196	124.598	A	57	9	3	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.723
[-0.073992375837567972, -0.03202386353605137, 0.10848442240609013, 0.0075727333107128997, 0.0051265341025157939, 0.023525579309399112, -0.0061198434252824887, 0.0034284719236080722, 0.012663083419851335, 0.027783050475367024, 0.01321324589973269, 0.035203586669574738]	0.104	124.830	G#	32	8	1	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.838
[0.071539402506402727, 0.038736733238617656, 0.07437144258549408, 0.0016911788215678474, -0.044722789991368556, 0.018264465702544492, 0.0093343348399867517, -0.021945026225589942, 0.012006956011660293, -0.009993891037571645, -0.02723039547904799, 0.018102690718357611]	0.121	125.063	C	36	0	2	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.817
[-0.039628954028931546, -0.038108197896718703, 0.033996143144013516, 0.0048572274954121562, -0.026338978587353672, 0.047344441171933517, 0.0037466546477033197, -0.011816044692935932, 0.025648319839535097, 0.020924943595866212, -0.039493248931636998, 0.014517463674060203]	0.249	125.295	B	83	11	5	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.736
[-0.035839061131883329, -0.090060253246350253, -0.02787615851089062, -0.021960346312779409, 0.026852223328574211, 0.049703298039908125, 0.028474438534578345, -0.041243176763595048, -0.00024525572947394614, -0.024139778182201532, -0.051285859842136357, -0.0051872365205358414]	0.178	125.527	B	83	11	5	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.727
[-0.074443123660668714, 0.0052198740183583255, 0.13267213907149247, 0.012814886216383084, -0.069276014211089865, 0.011344670648664205, 0.0060971854329219715, 0.014451709144556391, 0.05020125806431084, -0.019059965763523489, -0.014857415698873055, 0.041818720731697505]	0.100	125.759	B	83	11	5	Bm	11	0	[0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1]	0.796
[0.022439824543162647, 0.053163821382594935, 0.075414082446139633, -0.018525975733180079, -0.014661440822032594, 0.01383591044589539, 0.0099261911671949948, -0.0050025252615073564, 0.014591711558418319, -0.020687194652746828, -0.032411467814759412, 0.0042565185966939841]	0.122	125.991	E	88	4	6	Em	4	0	[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1]	0.804
[0.00095256011450723906, -0.040260820877936289, 0.059827756117886211, -0.050894728022791137, 0.00019766847353358975, 0.00058596473555567379, -0.017558062261872155, 0.017770143584396398, 0.023858117228690662, -0.0041338577722218476, 0.030956086425438251, 0.00030730907404154456]	0.149	126.200	E	88	4	6	E	4	1	[0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1]	0.836
[-0.11596744764816397, -0.086578345348977875, 0.060820535172503326, -0.065504905219470305, -0.045782591644745213, 0.031191452321763031, 0.0007461239760403976, -0.0012303260153406095, 0.015447976637955543, -0.0040719635132944847, 0.0024531275509967029, 0.013027539060291306]	0.170	126.433	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.758
[0.030558712244852747, -0.07861856106510752, 0.081492563440391755, -0.038955523747206525, -0.022705322633481944, -0.0084016103587905965, 0.00092596007709053684, -0.014764768935533461, -0.010284774290740092, 0.009238224292521361, -0.022942121582897268, 0.014500450667354222]	0.131	126.665	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.779
[0.030906000960665741, 0.050941754994926806, 0.075814066547225833, 0.008240818047995483, -0.023719146472118976, 0.036486349792970524, 0.011848984748262894, -0.065706474513686469, 0.011942156126829924, 0.035474849235282588, -0.031857317581482483, 0.00052480095187096732]	0.104	126.920	G#	32	8	1	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.659
[-0.068291631944481818, -0.013942012662075523, 0.046098064747776474, -0.018636445129625499, -0.052545004967298546, -0.0024901597016124249, 0.060230129323512537, -0.0070006877274881368, 0.038876374423734421, 0.016208522827621186, -0.01804710126512582, 0.02365918818452898]	0.298	127.129	E	52	4	3	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.714
[-0.029534532752830866, -0.039935323189100473, 0.018783732047060353, -0.021241675870867133, -0.021397416968133066, 0.037757210677863258, 0.023907181779995516, -0.022674702510301816, -0.010571908662885866, 0.026165939472512462, -0.034651973993285352, 0.016130982745576991]	0.154	127.361	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.703
[0.082077884644310317, -0.09015302847047009, 0.1290200404770982, 0.04313827266220667, -0.055667811606527139, 0.055712488597205956, 0.020781825972795931, -0.020670539069471285, 0.015065491748305607, 0.00038039946592303378, -0.0097905421915796802, 0.014109513036105727]	0.115	127.594	G	43	7	2	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.706
[0.027713388687994493, 0.029006576774697018, 0.067458889856435819, -0.0029004517711578863, -0.018205670707189647, 0.052612564934376042, 0.0012196979593042483, -0.068020173757502939, -0.009665958964087484, 0.013760743851209284, -0.014504650894882178, -0.0035845572115088317]	0.099	127.826	A	33	9	1	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.747
[-0.041122174114719925, -0.015529992649816039, 0.039231083569863059, -0.040311053518995534, -0.04442759003259978, 0.050742500564279314, 0.022375338797471205, -0.030017881405460412, 0.017169429841800067, 0.046300252925024522, -0.0073755563463948235, -0.0087639129302870197]	0.139	128.058	A	81	9	5	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.653
[-0.077263950563215417, -0.15679612298713319, -0.0027859417171498318, -0.048864534128656857, -0.033038676246576533, 0.055184091672999418, 0.045087953519574758, -0.035189012015820705, -0.034095697523548775, -0.012652670237777736, -0.016813737917120868, 0.00088438304635771333]	0.170	128.290	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.635
[-0.0051967128846806907, -0.036041741758017797, 0.1085537386321367, 0.033212684553090052, -0.044508276694306764, 0.051274206232083036, 0.0031446285824995659, -0.028415863131619697, -0.0016614615116311079, 0.02265157444454003, 0.0047338973186726073, 0.0041246073068558643]	0.130	128.522	G#	32	8	1	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.694
[-0.002796516612382421, 0.034164269438271486, 0.057104415739509348, -0.00056314311950333713, -0.035043666300129422, 0.031585072354133631, 0.015983583029981083, -0.03216164508522705, 0.0045096992667685082, 0.018060505516385588, -0.0019135456809214189, -0.011699718464966423]	0.110	128.755	A	81	9	5	Dm	2	0	[0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0]	0.717
[-0.065456034113576853, -0.090919457665902578, -0.0017062588776165309, 0.0069652465923527905, -0.036064782517291144, 0.014543451638430542, 0.020784758122769201, 0.0067837652187324382, 0.027024708038845869, 0.025627511251523103, -0.0232844072249394, -0.0057571867657155865]	0.298	128.987	A	81	9	5	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.710
[-0.017546187929232186, -0.11687603451060417, -0.0089384121306404635, 0.01234296094056663, 0.015593096585461477, 0.03650939206959767, 0.011003590365097357, -0.03072374969474476, -0.036321234836404093, -0.025396706554784387, -0.029852032709576808, -0.0046084400498624823]	0.176	129.219	B	47	11	2	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.732
[-0.027488046839278048, -0.0071516618162767286, 0.089695530721402197, 0.007773122179558137, -0.046733356018381654, 0.0048224814832816456, 0.042107506271801841, -0.01629637352720208, -0.023936125721347824, 0.012562853288013015, 0.0040283908235094036, 0.025773082753328652]	0.115	129.451	A	81	9	5	D	2	1	[0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0]	0.701
[0.059048900203697539, 0.021028593167214601, 0.079156991694831341, -0.0014167671059227564, -0.016532673823720919, 0.014499770628582055, 0.012599133073992425, -0.02143900438885761, -0.0017091657450677654, -0.0037608582142918418, -0.0078589545711433718, -0.013720511855009642]	0.089	129.683	A	57	9	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.665
[0.050734383123819615, -0.026093666723613518, 0.047388499481247695, -0.049981931813849134, -0.058846258302366249, 0.027597431536977541, -0.00024073102942777965, -0.013689746888072625, 0.015928554547152893, 0.060697845338169812, -0.030084860469419321, -0.0059910734682440334]	0.117	129.892	A	45	9	2	A	9	1	[0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.515
[0.045310601836473438, -0.03185872092108212, 0.09139563019027698, -0.051666767063425094, -0.034046583422045779, 0.040639612180150261, 0.018856546202611985, 0.024388952104491293, -0.0021950902178558963, -0.0015656053459876021, 0.0065768228588021765, 0.044621914698245696]	0.215	130.125	A#	58	10	3	Am	9	0	[1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]	0.570
