time	chroma	timbre	dB
107.275	[0.211, 0.028, 0.037, 0.058, 0.084, 0.033, 0.209, 0.079, 0.151, 0.028, 0.075, 1.0]	[45.632, 48.161, -9.664, 25.683, -17.434, -16.19, 12.635, -9.824, -28.557, 1.499, 18.473, -8.763]	-18.886
107.707	[0.357, 0.05, 0.041, 0.068, 0.28, 0.146, 0.602, 0.898, 0.316, 0.041, 0.046, 1.0]	[42.782, 53.62, 7.077, -38.778, -57.488, -20.826, -23.029, 8.556, -11.858, -8.001, -8.734, -6.773]	-19.953
108.013	[0.938, 0.526, 0.25, 0.27, 0.574, 0.578, 1.0, 0.35, 0.24, 0.229, 0.311, 0.316]	[48.218, 40.101, 35.562, -23.95, 11.826, 35.718, 0.539, 10.679, 27.369, 4.296, -15.088, -30.282]	-19.677
108.152	[0.332, 0.044, 0.009, 0.054, 0.054, 0.03, 0.253, 0.061, 0.021, 0.009, 0.034, 1.0]	[46.503, -14.568, 21.355, -2.843, 19.097, -32.782, 18.416, 4.845, 14.308, 8.045, -24.205, -18.727]	-14.254
108.517	[0.307, 0.06, 0.023, 0.06, 0.036, 0.041, 0.248, 0.629, 0.152, 0.017, 0.079, 1.0]	[45.193, 37.631, -7.963, -29.574, -40.341, -41.499, -1.182, 13.483, 6.096, -2.221, -5.703, -12.893]	-16.809
108.786	[0.419, 0.158, 0.148, 0.329, 0.075, 0.098, 0.482, 1.0, 0.862, 0.095, 0.144, 0.447]	[44.638, 83.924, 4.257, 34.206, -22.225, -29.157, 10.769, -19.699, -36.734, -0.093, -16.444, -12.081]	-16.716
109.175	[1.0, 0.528, 0.271, 0.414, 0.133, 0.158, 0.345, 0.16, 0.259, 0.261, 0.432, 0.432]	[40.668, 67.343, 60.549, -15.573, -19.344, -22.349, -4.812, 22.959, -7.595, 1.404, -14.484, -17.405]	-21.781
109.285	[0.959, 0.377, 0.281, 0.505, 0.135, 0.241, 1.0, 0.122, 0.132, 0.123, 0.489, 0.386]	[41.511, 89.433, 16.079, -7.745, -66.351, -18.142, -13.484, -0.253, -28.529, -6.632, -8.406, -9.94]	-20.190
109.459	[1.0, 0.587, 0.479, 0.485, 0.464, 0.529, 0.515, 0.481, 0.393, 0.387, 0.568, 0.31]	[41.413, 127.356, 9.67, -18.747, -55.542, -28.328, -37.392, -21.785, -16.989, 8.032, 0.985, 3.169]	-20.659
109.528	[0.022, 0.16, 0.034, 0.055, 0.087, 0.262, 1.0, 0.484, 0.118, 0.015, 0.039, 0.069]	[47.093, 90.901, 15.044, -3.42, -22.887, 19.812, -13.922, 8.577, -25.925, 12.681, -6.312, -17.247]	-19.154
109.954	[0.114, 0.303, 0.084, 0.434, 0.196, 0.378, 1.0, 0.706, 0.364, 0.059, 0.103, 0.249]	[44.446, 79.397, 24.116, -1.27, -5.184, -11.84, 0.553, 14.364, 3.535, 8.202, -10.456, -25.634]	-18.577
110.271	[0.013, 0.217, 0.049, 0.021, 0.019, 0.189, 1.0, 0.292, 0.056, 0.01, 0.011, 0.019]	[45.345, 106.729, 5.406, 11.929, -44.893, 5.859, -3.282, 3.601, -27.131, 3.033, -3.837, 1.32]	-19.786
110.704	[0.045, 0.218, 0.056, 0.102, 0.059, 0.268, 1.0, 0.242, 0.11, 0.043, 0.081, 0.1]	[43.994, 133.981, 0.149, -57.828, -63.792, -18.817, -19.279, 7.121, -23.375, 2.094, -14.177, 4.91]	-18.952
111.027	[0.08, 0.047, 0.033, 0.049, 0.062, 0.054, 0.193, 0.113, 0.088, 0.01, 0.042, 1.0]	[47.47, 43.334, -31.931, 16.839, -33.647, 13.152, -4.271, -10.567, -43.07, 16.244, -22.024, -10.115]	-18.381
111.507	[0.19, 0.026, 0.006, 0.027, 0.009, 0.026, 0.155, 0.05, 0.1, 0.008, 0.047, 1.0]	[45.825, 85.778, -37.061, -58.456, -56.74, -13.134, -23.315, 22.433, -28.305, -4.122, 10.226, -16.556]	-18.759
111.798	[0.271, 0.208, 0.243, 0.362, 0.116, 0.219, 0.539, 0.422, 1.0, 0.101, 0.131, 0.995]	[44.974, 82.011, -3.691, 26.851, -14.23, -46.182, -3.792, -19.269, -13.488, 6.04, -29.324, -4.127]	-14.037
112.203	[0.209, 0.082, 0.047, 0.231, 0.072, 0.114, 0.739, 1.0, 0.424, 0.095, 0.077, 0.488]	[41.101, 84.405, 34.312, -61.456, -40.09, -24.045, -9.606, 30.244, -16.39, -6.227, 15.063, 6.567]	-21.984
112.547	[0.174, 0.058, 0.037, 0.117, 0.131, 0.135, 0.449, 0.087, 0.153, 0.037, 0.069, 1.0]	[47.858, 52.732, -8.987, 27.574, -20.176, -18.008, -15.672, 14.221, -37.569, 3.928, -40.285, 0.309]	-16.775
113.023	[0.491, 0.087, 0.044, 0.147, 0.062, 0.197, 0.528, 0.69, 0.512, 0.027, 0.059, 1.0]	[44.406, 113.429, -12.598, -20.937, -50.172, -21.517, -17.212, 28.506, -30.831, 3.445, 17.257, -13.912]	-20.271
113.276	[0.624, 0.066, 0.046, 0.145, 0.034, 0.076, 0.516, 0.108, 0.138, 0.031, 0.075, 1.0]	[47.827, 101.946, 12.13, 18.902, -4.555, -12.954, -23.902, 9.952, -2.603, 22.27, 4.217, -5.963]	-16.601
113.802	[1.0, 0.354, 0.052, 0.073, 0.044, 0.206, 0.755, 0.182, 0.123, 0.078, 0.1, 0.653]	[44.451, 102.534, 32.536, -2.815, -63.402, -19.123, -20.782, 5.742, -36.85, -14.524, -8.882, -13.549]	-16.748
114.045	[0.088, 0.027, 0.027, 0.204, 0.06, 0.071, 0.265, 0.3, 1.0, 0.107, 0.023, 0.107]	[47.364, -6.113, 15.458, 35.736, 3.999, -15.198, -7.531, -15.963, -18.38, 12.947, -28.397, -21.232]	-18.704
114.526	[0.174, 0.043, 0.046, 0.256, 0.096, 0.098, 0.482, 0.3, 1.0, 0.116, 0.041, 0.2]	[43.124, -4.171, 19.933, -11.342, 9.729, -20.859, -2.382, 7.705, -3.072, 3.019, -3.12, -22.471]	-18.731
114.752	[0.024, 0.026, 0.031, 0.097, 0.052, 0.07, 0.097, 0.318, 1.0, 0.093, 0.066, 0.038]	[42.813, 44.063, 9.671, 7.553, -10.35, 11.928, 0.81, -23.836, -28.966, -24.58, -20.284, -17.178]	-20.253
115.247	[0.064, 0.067, 0.034, 0.115, 0.041, 0.114, 0.267, 0.478, 1.0, 0.094, 0.066, 0.092]	[41.878, 78.09, 15.003, -31.048, -12.915, -16.104, -3.805, 10.511, -10.273, -14.521, 3.607, -8.711]	-21.041
115.514	[0.03, 0.046, 0.092, 1.0, 0.151, 0.104, 0.315, 0.368, 0.468, 0.031, 0.099, 0.101]	[45.344, 46.371, -1.309, 13.722, -17.458, 17.942, 7.014, -8.276, -43.853, 27.068, -27.419, -11.009]	-19.090
115.972	[0.11, 0.174, 0.168, 0.916, 0.291, 0.307, 1.0, 0.919, 0.922, 0.08, 0.178, 0.088]	[44.935, 65.323, 7.1, -25.016, 15.018, -14.916, -3.857, 21.452, 7.841, -3.207, -6.441, -7.303]	-21.333
116.255	[0.035, 0.072, 0.122, 0.939, 0.106, 0.081, 0.201, 0.396, 1.0, 0.04, 0.056, 0.07]	[45.478, 43.845, -19.304, 35.565, 7.581, -7.051, -16.344, -6.554, -6.227, -7.248, -14.033, -0.096]	-16.557
116.738	[0.165, 0.16, 0.302, 0.8, 0.263, 0.18, 0.275, 0.256, 1.0, 0.182, 0.13, 0.143]	[42.997, 96.115, 23.88, -50.885, -20.19, 2.76, -17.113, 11.119, -16.275, -18.635, 11.579, -7.334]	-23.361
116.947	[0.02, 0.062, 0.107, 0.199, 0.131, 0.209, 0.45, 0.467, 1.0, 0.14, 0.113, 0.019]	[46.696, 103.678, 17.276, -48.454, -36.856, -1.097, -12.075, -24.103, -22.55, 8.113, -29.344, 15.568]	-15.957
117.451	[0.018, 0.02, 0.013, 0.143, 0.034, 0.059, 0.067, 0.113, 1.0, 0.159, 0.241, 0.021]	[44.245, 53.855, -19.037, -67.373, -27.067, -23.952, -29.718, 20.63, -23.813, -25.875, -5.964, 3.169]	-18.763
117.759	[0.021, 0.026, 0.035, 0.075, 0.014, 0.02, 0.029, 0.258, 1.0, 0.122, 0.279, 0.029]	[45.506, 64.542, -23.319, 32.411, -16.73, -13.314, -13.812, 0.095, -25.019, 14.972, -20.021, 0.496]	-15.289
118.213	[0.1, 0.095, 0.023, 0.123, 0.054, 0.135, 0.227, 0.615, 1.0, 0.188, 0.704, 0.282]	[39.969, 22.016, -25.039, -52.381, -18.502, -0.721, -28.524, -15.29, -20.477, -1.527, -19.509, 3.746]	-22.911
118.503	[0.037, 0.093, 0.079, 1.0, 0.066, 0.072, 0.131, 0.377, 0.24, 0.062, 0.144, 0.075]	[45.077, 67.253, 2.644, -34.831, -26.948, 61.306, -8.244, 15.072, -16.311, -9.822, -14.797, -16.179]	-22.585
119.275	[0.023, 0.041, 0.168, 1.0, 0.373, 0.031, 0.032, 0.046, 0.241, 0.034, 0.206, 0.131]	[46.637, 65.065, 1.213, 20.164, -3.921, 18.24, -10.557, -9.588, -11.71, 18.253, -2.91, -16.512]	-18.938
119.704	[0.019, 0.308, 0.082, 1.0, 0.264, 0.055, 0.073, 0.104, 0.352, 0.084, 0.439, 0.077]	[43.946, 84.668, 24.54, 1.076, -57.176, -20.12, -21.39, 0.126, -32.55, 1.43, -11.56, -21.236]	-17.015
120.035	[0.428, 1.0, 0.458, 0.349, 0.156, 0.19, 0.576, 0.206, 0.152, 0.106, 0.095, 0.085]	[46.88, 69.023, 0.183, -19.293, -16.413, -6.282, -27.393, -7.42, 4.544, 5.104, 15.058, -18.029]	-20.376
120.204	[0.006, 0.116, 0.006, 0.096, 0.058, 0.139, 1.0, 0.071, 0.026, 0.011, 0.035, 0.008]	[45.702, 49.486, -29.6, 3.192, -28.087, -26.309, -47.011, -16.813, 6.235, 9.163, -20.232, -13.791]	-14.113
120.535	[0.218, 0.852, 0.551, 0.575, 0.943, 0.984, 1.0, 0.861, 0.397, 0.353, 0.175, 0.086]	[42.555, 36.282, 7.588, -10.6, -46.274, -40.192, -18.074, 7.385, -8.808, 6.537, -2.399, -17.198]	-20.559
120.670	[0.055, 0.295, 0.078, 0.073, 0.047, 0.12, 1.0, 0.168, 0.058, 0.025, 0.047, 0.033]	[43.259, 82.786, 32.528, -53.929, -40.512, -16.631, -18.742, 18.596, 0.93, -0.202, -6.98, -16.171]	-19.587
121.458	[0.053, 1.0, 0.067, 0.019, 0.017, 0.062, 0.167, 0.201, 0.135, 0.024, 0.038, 0.029]	[46.369, 95.733, 4.84, -31.977, -46.236, 30.904, -19.165, -16.945, -20.758, 17.954, -21.368, 0.922]	-19.125
121.973	[0.266, 1.0, 0.302, 0.052, 0.136, 0.142, 0.337, 0.348, 0.311, 0.052, 0.073, 0.067]	[46.912, 60.644, 15.868, 2.06, -25.205, -14.364, 6.503, 3.625, -6.748, -0.155, -6.828, -22.69]	-16.303
122.182	[0.758, 1.0, 0.245, 0.051, 0.057, 0.084, 0.158, 0.097, 0.174, 0.069, 0.211, 0.082]	[45.363, 83.624, 14.266, -26.164, -26.604, -29.95, -6.02, 11.585, -7.431, -4.731, -6.161, -24.107]	-16.275
122.288	[0.559, 1.0, 0.322, 0.071, 0.037, 0.059, 0.146, 0.074, 0.185, 0.125, 0.309, 0.049]	[47.659, 110.426, -5.774, -7.851, -21.067, -52.372, -23.92, 0.749, 3.564, 23.43, -5.665, -24.234]	-15.147
122.392	[0.028, 1.0, 0.175, 0.011, 0.006, 0.01, 0.067, 0.023, 0.088, 0.006, 0.019, 0.012]	[45.856, 101.642, -3.468, 19.489, -30.722, -25.579, -26.933, 5.469, 11.946, 6.505, -33.851, -14.608]	-14.019
122.759	[0.148, 1.0, 0.322, 0.024, 0.021, 0.079, 0.369, 0.116, 0.099, 0.022, 0.094, 0.033]	[42.066, 99.106, -16.228, -43.276, -56.379, -22.373, -21.233, -9.096, -9.737, 11.67, -7.203, -12.271]	-20.905
123.043	[0.007, 0.08, 0.026, 0.027, 0.049, 0.28, 1.0, 0.16, 0.065, 0.006, 0.007, 0.003]	[45.874, 29.099, -19.445, 25.196, -37.025, -26.861, 5.845, 9.805, -47.913, 12.555, -33.291, -2.291]	-18.050
123.462	[0.073, 0.132, 0.06, 0.028, 0.037, 0.382, 1.0, 0.236, 0.333, 0.029, 0.044, 0.022]	[40.74, 51.382, -35.63, -62.083, -40.923, -17.965, -13.746, -9.684, -1.623, 6.153, -14.978, -6.351]	-21.636
123.741	[0.024, 0.1, 0.036, 0.035, 0.023, 0.223, 1.0, 0.448, 0.3, 0.029, 0.025, 0.014]	[43.376, 94.904, -15.79, 8.537, -25.066, -10.373, -7.165, -31.587, -43.876, -2.155, -23.598, -7.023]	-19.128
124.215	[0.034, 0.169, 0.049, 0.116, 0.099, 0.622, 1.0, 0.588, 0.633, 0.092, 0.114, 0.047]	[41.277, 103.904, -7.635, -51.633, -30.481, -26.553, -20.126, 13.445, -11.175, 10.586, 6.894, 1.778]	-23.629
124.522	[0.051, 1.0, 0.068, 0.026, 0.022, 0.051, 0.229, 0.082, 0.118, 0.027, 0.035, 0.017]	[47.736, 72.013, -26.542, 44.186, -28.316, 11.885, -7.463, 2.202, -29.021, 41.978, -16.638, -14.35]	-19.079
125.277	[0.027, 0.423, 0.022, 0.015, 0.019, 0.105, 1.0, 0.126, 0.077, 0.015, 0.025, 0.017]	[44.83, 48.045, -38.57, 72.127, -8.404, 9.19, -26.99, -2.149, -18.078, 37.805, 10.635, -3.218]	-20.672
125.957	[0.037, 0.071, 0.086, 0.194, 1.0, 0.216, 0.262, 0.092, 0.073, 0.022, 0.039, 0.211]	[42.282, 19.918, 61.285, -94.823, -6.072, 7.932, 22.07, -34.122, 6.362, 13.778, -24.716, -22.04]	-23.850
126.519	[0.062, 0.151, 0.044, 0.197, 1.0, 0.226, 0.191, 0.373, 0.3, 0.024, 0.031, 0.164]	[44.387, 50.885, 13.139, -11.596, 2.106, -35.162, -17.254, 3.635, 8.63, 6.435, -4.712, -21.705]	-16.818
126.768	[0.075, 0.045, 0.045, 0.245, 1.0, 0.288, 0.255, 0.154, 0.241, 0.034, 0.041, 0.378]	[45.132, 41.931, -1.024, 45.184, -10.718, -11.006, -35.648, -3.262, -38.049, -4.977, -5.672, -10.213]	-17.492
127.263	[0.048, 0.096, 0.041, 0.217, 1.0, 0.219, 0.092, 0.154, 0.527, 0.034, 0.034, 0.161]	[42.94, 68.558, 30.073, -6.527, -37.733, -27.969, -8.064, 15.413, -30.288, -5.599, 0.913, -8.792]	-21.789
127.535	[0.08, 0.015, 0.015, 0.016, 0.054, 0.13, 0.076, 0.111, 0.062, 0.023, 0.053, 1.0]	[46.586, 48.097, -59.595, 28.305, -63.229, -7.068, -25.0, -25.595, -26.986, 29.984, -7.557, -8.211]	-19.630
127.977	[0.149, 0.018, 0.011, 0.049, 0.161, 0.036, 0.094, 0.039, 0.112, 0.012, 0.058, 1.0]	[44.61, 29.957, -35.971, -30.278, -17.756, -31.511, -2.822, 14.115, 15.233, -1.304, -11.283, -12.637]	-20.029
128.271	[0.215, 0.026, 0.026, 0.031, 0.063, 0.03, 0.211, 0.305, 0.322, 0.018, 0.074, 1.0]	[44.496, 58.147, -33.164, 22.453, -25.596, -11.501, 4.255, -4.189, -23.219, -0.232, -1.276, -9.989]	-18.227
128.696	[0.394, 0.058, 0.038, 0.086, 0.381, 0.204, 0.453, 0.179, 0.295, 0.043, 0.034, 1.0]	[42.477, 70.511, 1.803, -57.909, -35.026, -14.409, 9.336, -0.854, -14.936, 7.56, -14.015, 3.827]	-20.623
128.981	[0.06, 0.085, 0.111, 0.281, 1.0, 0.331, 0.144, 0.095, 0.09, 0.055, 0.104, 0.136]	[45.517, 53.819, -1.879, -9.558, -22.05, -26.207, -29.613, -2.558, -7.895, 2.105, -24.145, -2.062]	-18.398
129.520	[0.1, 0.048, 0.026, 0.23, 1.0, 0.256, 0.237, 0.136, 0.177, 0.053, 0.107, 0.222]	[42.242, 61.947, -37.037, -41.259, -33.756, -27.109, -24.517, -4.451, -15.023, -4.79, -8.333, 0.959]	-19.731
129.783	[0.176, 0.152, 0.107, 0.182, 0.629, 0.152, 0.269, 0.254, 1.0, 0.171, 0.511, 0.487]	[47.064, 40.027, -13.161, 74.684, 10.764, -39.679, -17.67, -5.9, -32.477, -6.063, -10.898, -10.004]	-19.375
130.113	[0.499, 0.691, 0.659, 0.682, 1.0, 0.815, 0.225, 0.24, 0.4, 0.229, 0.368, 0.052]	[38.565, 26.115, 33.1, -12.907, -38.604, -35.695, -30.124, 8.82, -19.015, -13.528, 6.516, -16.48]	-22.680
130.204	[0.056, 0.05, 0.047, 0.16, 0.687, 0.257, 0.436, 1.0, 0.457, 0.082, 0.322, 0.268]	[40.679, 54.127, 23.829, -34.932, -43.218, -8.835, -16.902, 6.058, -10.815, 1.221, -5.593, -16.257]	-22.153
130.514	[0.08, 0.019, 0.018, 0.017, 0.063, 0.171, 0.117, 0.065, 0.136, 0.018, 0.064, 1.0]	[44.522, 35.026, -48.855, -11.735, -29.216, 37.937, -12.064, -24.089, -9.77, 19.333, -38.274, -4.619]	-20.507
130.945	[0.163, 0.017, 0.026, 0.079, 0.113, 0.047, 0.15, 0.194, 0.138, 0.02, 0.12, 1.0]	[40.44, -3.023, -44.999, -57.42, -45.866, -47.872, -15.05, -1.714, -16.099, 21.565, -23.948, 6.53]	-21.577
131.221	[0.068, 0.089, 0.069, 0.182, 1.0, 0.281, 0.375, 0.067, 0.156, 0.023, 0.041, 0.366]	[42.273, 5.849, -22.148, -27.715, -23.528, 0.097, -11.062, -8.333, -11.519, -11.763, -7.518, -5.203]	-21.205
131.767	[0.16, 0.101, 0.067, 0.252, 0.854, 0.292, 0.589, 1.0, 0.55, 0.087, 0.08, 0.453]	[44.439, 99.796, -14.13, -22.377, -42.163, -12.748, -33.003, -4.067, -23.385, 2.497, -1.493, -2.797]	-19.834
132.018	[0.318, 0.145, 0.054, 0.175, 0.183, 0.377, 1.0, 0.157, 0.081, 0.046, 0.202, 0.475]	[48.247, 27.101, 19.396, -16.624, 8.813, 11.033, -2.524, -10.283, -0.407, 12.451, -31.206, -9.656]	-18.463
132.225	[0.171, 0.017, 0.01, 0.049, 0.037, 0.046, 0.223, 0.055, 0.018, 0.011, 0.065, 1.0]	[46.139, -7.564, 14.252, 2.935, 5.656, -36.79, 14.107, -0.769, 5.615, 3.798, -18.273, -13.655]	-15.436
132.522	[0.188, 0.016, 0.014, 0.028, 0.052, 0.027, 0.255, 0.456, 0.105, 0.012, 0.078, 1.0]	[44.643, 30.516, -12.485, -41.66, -34.575, -36.8, -1.78, 13.59, 4.922, 8.075, 0.332, -12.278]	-17.869
132.781	[0.175, 0.06, 0.095, 0.166, 0.043, 0.169, 0.502, 1.0, 0.69, 0.085, 0.144, 0.908]	[45.684, 68.912, -20.363, 40.242, -23.259, -26.795, -1.455, -8.018, -33.405, -2.924, -10.767, -9.683]	-16.012
133.165	[1.0, 0.618, 0.14, 0.236, 0.147, 0.189, 0.492, 0.341, 0.635, 0.61, 0.858, 0.28]	[40.581, 69.032, 48.998, -8.122, -18.568, -23.356, 0.349, 8.969, 0.431, 6.974, -6.543, -25.452]	-21.186
133.260	[0.644, 0.141, 0.108, 0.295, 0.099, 0.301, 0.645, 1.0, 0.464, 0.102, 0.137, 0.93]	[41.331, 104.023, 26.053, -9.329, -49.745, -14.498, -8.755, -7.592, -24.365, 7.468, -18.541, -1.225]	-20.307
133.474	[0.048, 0.151, 0.066, 0.094, 0.095, 0.189, 1.0, 0.462, 0.076, 0.022, 0.049, 0.12]	[44.202, 115.089, 29.913, -55.566, -40.374, 19.366, -13.982, -26.248, -18.812, 14.059, -28.543, -3.349]	-22.041
133.968	[0.213, 0.307, 0.045, 0.162, 0.088, 0.304, 1.0, 0.881, 0.369, 0.035, 0.062, 0.407]	[43.256, 49.476, 19.586, 7.774, -3.775, -25.781, 10.394, 7.94, 10.399, 6.208, -8.32, -22.657]	-19.941
134.269	[0.048, 0.591, 0.077, 0.024, 0.017, 0.172, 1.0, 0.285, 0.064, 0.011, 0.013, 0.025]	[46.409, 49.574, -15.335, 31.864, -10.37, 16.598, -24.717, 3.648, -18.508, 26.609, -5.381, 1.723]	-21.022
134.726	[0.055, 0.308, 0.057, 0.114, 0.057, 0.22, 0.395, 1.0, 0.269, 0.035, 0.098, 0.088]	[41.331, 106.624, -4.065, -68.847, -53.241, 7.875, -16.36, 36.621, -20.62, -26.056, -9.471, -9.411]	-22.585
135.025	[0.075, 0.044, 0.028, 0.064, 0.061, 0.053, 0.173, 0.101, 0.093, 0.009, 0.04, 1.0]	[46.421, 38.219, -29.711, 11.74, -28.852, 20.427, -0.196, -10.722, -41.515, 20.097, -20.035, -12.081]	-20.232
135.515	[0.234, 0.157, 0.155, 0.147, 0.162, 0.326, 0.521, 0.272, 0.347, 0.103, 0.233, 1.0]	[45.655, 80.577, -24.921, -14.53, -48.499, -18.323, -14.426, 4.069, -21.458, -15.735, -8.303, -14.931]	-18.781
136.191	[0.135, 0.054, 0.042, 0.079, 0.048, 0.169, 0.463, 1.0, 0.415, 0.071, 0.057, 0.36]	[41.031, 96.12, 42.502, -55.561, -42.361, -24.075, -10.994, 30.971, -14.642, -1.763, 8.173, 5.157]	-21.161
136.534	[0.169, 0.059, 0.053, 0.184, 0.14, 0.123, 0.277, 0.066, 0.15, 0.037, 0.068, 1.0]	[46.836, 63.436, -9.209, 28.028, -22.33, 0.884, -11.585, 5.087, -41.135, 18.238, -24.281, -1.69]	-17.463
137.023	[0.445, 0.105, 0.02, 0.105, 0.04, 0.102, 0.61, 0.18, 0.325, 0.023, 0.056, 1.0]	[44.399, 105.803, -19.404, -21.029, -45.424, -17.332, -20.526, 28.159, -33.268, 8.651, 22.139, -9.056]	-20.927
137.292	[0.396, 0.223, 0.09, 0.173, 0.153, 0.244, 0.717, 0.125, 0.105, 0.057, 0.12, 1.0]	[48.133, 94.379, 9.512, 23.021, -20.157, -35.014, -35.622, 6.1, -8.185, 6.297, -9.433, -3.929]	-17.278
138.043	[0.06, 0.016, 0.018, 0.178, 0.052, 0.061, 0.229, 0.377, 1.0, 0.078, 0.018, 0.084]	[47.898, -10.898, 7.026, 42.135, 0.502, -15.334, -10.244, -14.089, -20.976, 10.787, -25.394, -17.005]	-18.155
138.530	[0.183, 0.099, 0.024, 0.168, 0.047, 0.055, 0.378, 0.385, 1.0, 0.096, 0.029, 0.138]	[43.652, -8.594, 16.591, -11.246, 4.744, -29.381, -8.517, 8.722, -6.429, 8.922, 3.739, -16.836]	-18.325
138.752	[0.026, 0.038, 0.043, 0.126, 0.07, 0.099, 0.169, 0.522, 1.0, 0.122, 0.081, 0.038]	[43.241, 38.432, 10.928, 11.186, -11.566, 3.01, -4.26, -19.102, -32.663, -31.494, -18.274, -16.818]	-19.349
139.210	[0.032, 0.034, 0.019, 0.121, 0.044, 0.08, 0.214, 0.374, 1.0, 0.068, 0.061, 0.08]	[41.14, 58.703, 35.552, -63.835, -12.789, -10.95, -12.278, 18.493, -18.296, -15.428, -2.321, 2.01]	-22.296
139.506	[0.028, 0.042, 0.104, 1.0, 0.149, 0.107, 0.309, 0.357, 0.479, 0.036, 0.105, 0.094]	[46.03, 51.134, -1.718, 26.847, -10.877, 16.775, 6.277, 0.427, -27.524, 7.827, -29.023, -9.191]	-17.880
139.970	[0.088, 0.154, 0.185, 1.0, 0.3, 0.351, 0.93, 0.76, 0.661, 0.068, 0.191, 0.092]	[44.544, 73.128, 6.649, -18.623, 10.426, -16.024, 8.496, 26.073, 9.307, -3.071, -9.702, -10.501]	-22.427
140.254	[0.04, 0.09, 0.134, 1.0, 0.138, 0.144, 0.399, 0.273, 0.577, 0.057, 0.083, 0.118]	[43.744, 86.326, 7.37, 14.624, -4.223, 4.486, 8.678, -16.669, -13.624, -13.655, -24.271, -4.823]	-18.153
140.746	[0.105, 0.089, 0.122, 1.0, 0.244, 0.36, 0.849, 0.971, 0.888, 0.097, 0.128, 0.135]	[43.931, 117.404, 23.606, -31.816, -33.592, -2.438, -0.275, 36.32, -29.85, -15.28, 10.751, 0.447]	-22.231
141.032	[0.008, 0.027, 0.04, 0.106, 0.077, 0.087, 0.207, 0.279, 1.0, 0.093, 0.078, 0.006]	[48.52, 68.077, -7.833, 17.264, -20.915, 8.896, -20.386, -23.921, -22.423, 31.904, -22.029, -2.415]	-18.161
141.469	[0.012, 0.015, 0.016, 0.12, 0.03, 0.021, 0.036, 0.222, 1.0, 0.153, 0.18, 0.016]	[44.911, 71.561, -23.277, -66.749, -26.582, -8.719, -22.759, 18.43, -20.503, -34.927, 7.503, -9.048]	-18.662
141.764	[0.026, 0.029, 0.05, 0.133, 0.087, 0.076, 0.07, 0.335, 1.0, 0.184, 0.408, 0.047]	[45.497, 84.461, -18.972, 33.655, -4.654, -6.396, -22.427, -5.618, -23.549, 19.941, -33.257, 1.078]	-14.762
142.194	[0.031, 0.049, 0.027, 0.128, 0.054, 0.16, 0.494, 1.0, 0.982, 0.201, 0.897, 0.329]	[39.922, 34.834, 7.73, -47.664, -19.254, -20.781, -16.118, -13.21, -33.864, -4.985, -15.723, 6.328]	-22.047
142.533	[0.018, 0.077, 0.055, 1.0, 0.065, 0.051, 0.255, 0.503, 0.157, 0.042, 0.099, 0.066]	[48.299, 61.503, 3.619, 10.845, -40.496, -7.318, -12.422, 14.338, -28.791, 15.431, 8.654, -13.41]	-20.560
143.040	[0.066, 0.347, 0.183, 0.889, 0.372, 0.326, 0.984, 1.0, 0.811, 0.163, 0.562, 0.162]	[44.528, 78.938, 1.985, -10.647, -34.494, -36.215, -29.736, 14.206, -35.238, -12.571, -8.655, -0.44]	-15.989
143.273	[0.108, 0.841, 0.08, 1.0, 0.295, 0.058, 0.151, 0.109, 0.267, 0.08, 0.376, 0.191]	[46.426, 60.682, -2.874, 12.425, -16.29, 10.091, -8.766, -18.296, -30.358, 11.826, 2.097, -11.449]	-18.538
143.598	[0.367, 1.0, 0.615, 0.762, 0.536, 0.497, 0.211, 0.193, 0.135, 0.045, 0.063, 0.228]	[43.17, 46.637, 7.999, -39.374, -46.774, -9.335, -39.376, 4.688, -9.907, -16.133, -5.84, -34.945]	-18.905
143.724	[0.035, 0.346, 0.072, 1.0, 0.292, 0.056, 0.098, 0.181, 0.35, 0.117, 0.431, 0.075]	[44.832, 80.484, 22.232, -12.277, -56.194, -21.371, -33.875, 2.622, -29.299, -6.117, -19.046, -26.557]	-17.864
144.046	[0.01, 0.089, 0.015, 0.1, 0.069, 0.222, 1.0, 0.165, 0.076, 0.009, 0.029, 0.01]	[47.933, 59.645, -20.974, 20.675, -26.816, -18.015, -31.28, -0.823, 6.769, 14.195, -10.223, -13.569]	-18.743
144.500	[0.044, 0.13, 0.045, 0.1, 0.053, 0.407, 1.0, 0.19, 0.08, 0.025, 0.069, 0.028]	[42.79, 39.934, -6.418, -32.435, -41.283, -9.221, 1.999, 0.651, 6.629, 14.064, -8.708, -26.676]	-20.287
144.712	[0.114, 0.389, 0.378, 0.378, 0.956, 0.957, 1.0, 0.991, 0.477, 0.456, 0.047, 0.007]	[43.722, 75.511, 0.016, -36.574, -39.042, -37.161, 10.178, 31.439, 10.909, -9.185, 0.678, -19.18]	-18.248
144.794	[0.384, 0.819, 0.192, 0.139, 0.075, 0.147, 1.0, 0.789, 0.239, 0.04, 0.102, 0.097]	[43.743, 77.119, 30.786, 9.624, -11.077, -49.518, -6.575, -7.71, -16.247, 16.658, -19.626, -15.227]	-16.762
