time	MFCC1	MFCC2	MFCC3	MFCC4	MFCC5	MFCC6
264.986	0.174	-0.062	-0.092	-0.085	0.095	-0.249
265.009	-0.025	-0.115	-0.027	-0.070	0.014	-0.022
265.265	0.065	-0.021	-0.022	-0.067	-0.001	0.005
265.451	0.306	0.189	0.001	-0.018	0.006	-0.093
265.474	0.045	0.011	-0.035	-0.025	-0.005	-0.086
265.729	0.069	0.056	-0.106	-0.047	-0.022	0.003
266.008	-0.064	0.027	-0.073	-0.011	0.062	0.023
266.101	0.081	-0.002	-0.039	-0.058	0.114	-0.003
266.194	0.054	-0.034	-0.044	-0.045	0.022	-0.035
266.495	0.100	0.011	-0.047	0.004	-0.041	-0.028
266.612	0.033	-0.038	-0.050	-0.038	0.037	-0.071
266.728	0.239	0.167	-0.028	-0.081	-0.066	-0.022
266.751	0.049	0.026	-0.010	-0.040	-0.041	-0.010
266.913	0.049	0.037	-0.061	-0.042	-0.009	-0.028
267.192	0.271	0.048	-0.037	-0.140	-0.007	0.025
267.215	0.092	0.046	-0.016	-0.056	0.011	-0.017
267.494	0.101	0.072	-0.011	-0.053	0.028	-0.034
267.610	0.050	-0.002	-0.021	-0.028	0.025	-0.076
267.958	0.032	0.012	-0.021	-0.014	0.011	-0.023
268.237	0.175	0.075	-0.044	-0.023	0.094	-0.093
268.260	0.101	0.083	0.025	-0.006	-0.034	-0.065
268.376	0.091	0.058	-0.027	-0.033	-0.012	-0.061
268.701	0.144	0.075	-0.008	-0.049	-0.016	-0.013
268.771	0.073	0.134	-0.056	-0.123	-0.013	-0.048
269.003	0.076	0.029	0.038	-0.077	0.035	-0.011
269.073	-0.066	-0.048	-0.024	0.001	-0.027	0.022
269.514	0.079	0.023	-0.080	-0.018	0.076	-0.027
269.746	0.240	0.108	-0.014	-0.057	0.011	-0.045
269.769	0.003	-0.016	-0.056	-0.082	-0.013	-0.051
270.071	0.117	0.057	-0.056	-0.040	0.022	-0.032
270.234	0.109	0.069	-0.103	-0.040	-0.034	-0.056
270.489	0.107	0.130	-0.029	-0.054	0.026	-0.087
270.605	0.025	0.036	-0.008	-0.040	0.007	-0.021
270.884	0.115	0.055	0.045	-0.019	-0.034	0.014
271.023	0.017	0.032	0.012	0.028	0.040	0.002
271.256	0.163	0.189	-0.118	-0.161	0.022	-0.038
271.279	0.020	0.058	-0.027	-0.025	0.014	0.004
271.418	0.090	0.075	0.054	-0.086	0.083	-0.034
271.604	0.044	-0.015	-0.021	-0.077	-0.018	-0.011
271.743	0.021	0.064	-0.026	-0.044	-0.016	-0.042
271.999	0.101	0.016	-0.016	-0.059	-0.011	-0.066
272.091	0.062	-0.017	-0.059	-0.081	-0.048	-0.038
272.486	0.036	0.010	0.033	-0.009	-0.005	-0.013
272.765	0.269	0.149	-0.052	-0.063	0.002	-0.071
272.811	0.117	0.112	-0.019	-0.040	-0.009	-0.092
272.974	0.251	0.135	-0.010	-0.095	-0.091	-0.059
273.043	0.185	0.052	-0.018	-0.118	0.016	-0.066
273.299	0.072	0.101	-0.004	-0.096	0.005	0.011
273.508	0.073	0.078	0.042	-0.074	-0.065	-0.030
273.624	0.107	0.076	0.026	-0.091	-0.044	-0.038
273.995	0.101	0.194	-0.018	-0.036	-0.028	-0.065
274.088	0.116	0.101	-0.076	-0.083	0.022	-0.007
274.251	0.156	0.136	0.045	-0.044	0.077	-0.067
274.297	-0.009	0.061	-0.040	-0.041	0.060	-0.007
274.437	0.030	-0.015	0.052	-0.057	-0.004	0.013
274.530	0.015	-0.009	-0.017	0.003	0.031	0.002
274.808	0.070	0.022	-0.004	0.002	-0.012	-0.025
274.994	0.101	0.048	-0.010	0.006	0.054	-0.055
275.110	0.007	0.003	-0.044	-0.047	0.001	-0.026
275.760	0.194	0.121	-0.008	-0.028	-0.104	-0.068
275.807	0.086	0.010	-0.033	-0.050	-0.046	-0.016
275.923	0.043	0.041	-0.002	-0.014	-0.023	-0.019
276.248	0.203	0.057	0.004	-0.089	-0.001	-0.053
276.434	0.322	0.241	-0.024	-0.156	-0.096	0.027
276.503	0.122	0.091	-0.054	-0.107	0.062	-0.086
276.619	0.050	0.115	-0.019	0.010	-0.024	-0.030
276.991	0.048	0.073	0.044	-0.075	-0.015	-0.028
277.246	0.124	0.088	0.013	-0.029	0.017	-0.060
277.339	0.089	0.027	-0.038	-0.064	-0.035	-0.033
277.595	0.130	0.071	-0.022	-0.182	0.036	-0.136
277.711	0.112	0.049	-0.058	-0.037	-0.042	-0.028
277.989	0.144	0.014	-0.073	-0.085	-0.028	-0.072
278.013	0.033	0.029	-0.056	-0.042	-0.068	-0.009
278.129	0.005	0.019	-0.018	0.000	0.015	-0.019
278.407	0.032	-0.002	-0.043	0.009	0.056	0.013
278.593	-0.012	-0.068	-0.102	-0.040	0.016	-0.017
278.756	0.047	0.075	-0.005	-0.073	-0.029	-0.072
278.825	0.018	0.031	0.034	-0.053	-0.052	-0.023
279.011	0.072	0.099	-0.008	0.002	0.079	-0.022
279.174	0.011	0.043	-0.005	-0.014	0.037	-0.035
279.499	0.213	0.200	-0.112	-0.009	0.056	-0.027
279.522	0.010	0.022	0.019	-0.029	0.061	-0.049
279.986	0.026	-0.049	-0.014	-0.026	-0.028	-0.027
280.265	0.146	0.079	0.080	-0.088	-0.050	-0.066
280.358	0.048	-0.004	-0.039	-0.025	-0.023	-0.049
280.474	0.043	-0.018	-0.038	-0.033	-0.013	-0.030
280.729	0.059	0.042	-0.041	-0.039	-0.077	0.001
281.008	0.028	0.186	-0.060	-0.178	0.000	-0.027
281.054	0.055	0.019	0.043	-0.041	-0.066	-0.025
281.472	-0.023	-0.011	0.014	-0.051	0.012	0.031
281.751	0.081	0.025	0.057	-0.044	-0.044	0.038
281.844	0.029	-0.018	0.035	-0.092	-0.019	0.034
282.239	0.111	0.134	-0.002	-0.043	-0.086	0.070
282.494	0.159	0.087	0.002	0.028	0.041	-0.011
282.540	0.051	0.118	0.012	-0.029	0.057	-0.025
282.726	0.049	0.073	0.017	-0.050	0.030	0.035
282.982	0.211	0.269	-0.028	-0.068	0.088	-0.087
283.005	0.013	-0.040	0.043	0.046	-0.014	-0.027
283.260	0.055	0.015	0.082	0.008	-0.035	-0.034
283.400	0.112	0.056	0.030	0.015	0.083	-0.099
283.492	0.071	-0.014	-0.008	-0.006	0.055	-0.041
283.725	0.067	-0.028	-0.052	-0.006	0.062	0.026
284.003	0.091	0.018	-0.016	-0.052	0.036	-0.003
284.096	0.002	-0.046	-0.009	-0.005	0.096	0.006
284.468	0.065	-0.071	-0.049	-0.098	0.047	-0.001
284.584	0.096	-0.047	-0.033	-0.077	0.072	0.075
284.723	0.154	0.031	-0.062	0.010	0.022	-0.008
284.770	0.159	0.082	-0.050	0.005	-0.028	-0.038
284.886	0.020	-0.035	-0.060	-0.018	-0.021	-0.009
285.187	0.170	-0.066	0.078	-0.088	-0.157	-0.018
285.211	-0.026	-0.003	0.000	0.001	-0.028	-0.036
285.489	0.085	0.120	-0.061	0.014	-0.032	-0.092
285.582	0.058	0.035	-0.003	-0.062	-0.006	-0.026
285.977	-0.001	0.020	-0.040	-0.107	0.001	-0.014
286.232	0.318	0.369	-0.234	-0.239	0.030	-0.062
286.256	0.091	0.051	0.012	-0.031	0.007	-0.045
286.418	0.095	0.051	0.013	-0.011	0.001	-0.026
286.511	0.144	0.037	-0.022	-0.071	-0.038	-0.001
286.766	0.060	0.050	0.008	-0.052	0.016	-0.036
286.999	0.131	0.119	-0.092	-0.031	0.036	-0.054
287.115	0.029	0.024	-0.057	0.009	0.038	0.006
287.742	0.149	0.169	-0.017	-0.158	0.166	0.042
287.765	0.072	0.110	-0.021	-0.111	-0.059	-0.041
287.881	0.062	0.050	0.018	-0.124	-0.033	-0.012
287.997	-0.005	0.024	-0.013	-0.152	-0.026	-0.068
288.229	-0.073	0.034	-0.015	-0.035	-0.034	-0.027
288.508	0.037	0.104	0.012	-0.011	0.058	0.002
288.578	0.061	0.014	0.031	-0.013	0.011	-0.029
288.972	0.109	0.104	-0.034	-0.013	-0.063	-0.032
289.251	0.186	0.109	-0.022	-0.092	0.059	-0.059
289.274	0.096	0.150	0.006	-0.077	-0.031	-0.046
289.390	0.140	0.122	-0.009	-0.064	-0.028	0.022
289.506	0.059	0.044	0.009	-0.003	0.009	-0.060
289.762	0.062	0.058	0.015	-0.029	0.059	-0.044
289.994	0.051	0.056	0.018	-0.023	0.014	-0.004
290.087	0.007	-0.061	0.003	-0.037	0.029	-0.038
290.505	0.020	0.012	-0.109	-0.058	0.045	-0.017
290.575	-0.095	0.030	-0.075	-0.016	0.126	0.010
290.737	0.076	0.069	-0.024	-0.060	-0.011	-0.050
290.830	0.126	0.153	-0.075	-0.142	0.052	-0.109
290.900	0.073	0.078	-0.027	-0.084	-0.005	-0.055
291.178	0.107	0.061	-0.036	-0.127	-0.027	0.025
291.294	0.036	0.026	-0.018	-0.044	-0.005	0.001
291.503	0.124	0.058	-0.006	-0.074	0.036	-0.034
291.619	0.070	-0.029	-0.049	-0.032	0.002	-0.002
291.921	0.128	0.009	-0.038	-0.153	0.022	-0.014
292.037	0.080	0.032	0.015	-0.040	0.030	0.015
292.246	0.228	0.138	0.057	-0.106	0.015	0.031
292.316	0.057	0.051	0.037	0.002	-0.040	-0.035
292.455	0.019	0.024	-0.021	-0.031	-0.028	-0.021
292.966	0.280	0.391	0.160	0.036	0.204	0.019
292.989	-0.054	0.102	0.055	-0.027	-0.019	0.024
293.756	0.006	0.079	-0.011	-0.056	-0.066	-0.034
293.941	0.038	0.046	0.080	-0.059	-0.025	-0.140
294.058	-0.021	0.097	-0.017	-0.068	-0.042	-0.006
294.499	-0.017	0.009	0.038	-0.054	0.034	-0.001
295.265	0.078	0.032	0.000	-0.100	-0.021	-0.094
295.404	0.093	-0.012	-0.007	-0.045	-0.038	-0.020
295.985	0.170	0.372	-0.145	-0.505	-0.085	-0.199
296.008	-0.008	0.146	-0.061	-0.116	-0.033	-0.035
296.728	0.120	0.114	-0.065	-0.148	-0.066	-0.051
297.494	0.038	0.493	-0.160	-0.472	-0.144	-0.248
297.517	0.017	0.086	-0.053	-0.031	-0.043	-0.042
